trade_date,high,low,volume,amount
20231201,25.97,25.66,3110943,80725416
20231204,26.21,25.99,2807755,73003984
20231205,26.01,25.59,5651568,146150131
20231206,26.12,25.76,2196805,57274563
20231207,25.78,25.53,2295367,58779502
20231208,26.12,25.75,2446142,63443759
20231211,26.62,26.04,4917098,128066203
20231212,25.99,25.77,1005142,26061865
20231213,26.34,26.16,2541209,66824329
20231214,27.02,26.66,1605173,42882732
20231215,27.39,26.98,3457874,94048026
20231218,27.01,26.91,3432818,92708817
20231219,26.33,25.84,4372662,114627738
