trade_date,high,low,volume,amount
20230612,48.65,48.36,4787159,232704099
20230613,48.95,48.42,5795138,281246809
20230614,48.19,47.87,1256147,60397361
20230615,47.16,47.06,5206066,245152246
20230616,46.56,46.31,1686011,78136171
20230619,48.41,46.28,2713881,127501429
20230620,48.16,47.22,4669411,222626090
20230621,46.92,46.90,2828661,132683988
20230622,47.36,46.96,3095184,146405728
20230623,47.45,46.55,2144521,100568199
20230626,47.71,47.14,4558603,216376241
20230627,48.58,48.21,3170007,152944030
20230628,50.17,49.17,4639433,229369206
20230629,49.74,48.76,3798830,188619114
20230630,49.98,48.96,1990421,98445404
20230703,51.61,49.91,3009927,151324354
20230704,50.55,49.87,4571474,229336954
20230705,50.99,49.08,4657905,233066122
20230706,51.73,49.89,5740923,292964069
20230707,52.24,51.13,3687904,191104697
20230710,52.88,52.11,3065328,161350719
20230711,53.58,53.45,4308320,230444040
20230712,55.34,54.46,3846897,209992878
20230713,56.52,55.76,4722225,264751823
20230714,56.11,54.68,2830398,156199340
20230717,54.57,54.09,2427049,132207351
20230718,53.93,53.11,3154915,168861561
20230719,53.58,53.10,5472200,291923875
20230720,53.70,53.27,5069838,270835312
20230721,53.28,52.37,2253818,119548290
20230724,55.22,54.47,3215094,177410320
20230725,55.27,54.72,4461487,244187896
20230726,54.90,54.60,2675283,146460107
20230727,54.83,54.31,5206806,285214902
20230728,53.95,53.59,2575390,138474492
20230731,52.98,52.12,5925962,312759059
20230801,52.39,51.79,5478178,284705627
20230802,52.15,50.92,2948848,150427929
20230803,52.59,51.07,2486344,130014702
20230804,51.69,50.92,5071310,259454237
20230807,52.91,50.94,3550704,183775144
20230808,53.51,51.74,3572102,188985921
20230809,52.09,51.38,3843665,198529972
20230810,52.35,51.32,3476379,178494354
20230811,51.34,50.66,2363104,120291110
20230814,51.11,49.77,3256490,164024541
20230815,50.56,49.92,2197079,109698840
20230816,49.82,49.16,2573631,127586175
20230817,50.55,49.43,3012855,150489319
20230818,51.23,49.67,4890421,249595852
20230821,51.25,50.57,5171266,262123752
20230822,50.63,50.46,1028602,52020490
20230823,52.09,50.83,3086481,159449818
20230824,51.76,51.68,2597286,134403780
20230825,52.50,52.22,4296551,224579123
20230828,53.40,51.75,2402768,126213131
20230829,52.35,51.94,3990303,207489184
20230830,52.13,51.34,3822713,198237608
20230831,51.67,50.47,1837328,93134659
20230901,50.68,50.00,4392968,221056443
20230904,50.72,50.52,4097253,207417439
20230905,51.67,50.79,1872485,95803989
20230906,50.86,50.13,1664738,84015167
20230907,51.03,49.80,5349735,267194790
20230908,49.43,49.01,1843794,90871093
20230911,50.41,49.83,1761256,87884997
20230912,50.83,48.83,2631031,130627371
20230913,49.61,48.44,5767557,282239351
20230914,50.07,49.12,2533407,124542350
20230915,49.39,48.86,3694207,182257024
20230918,49.71,49.11,2541320,125382791
20230919,48.94,46.96,1511608,72636844
20230920,47.82,47.33,4233278,201197951
20230921,48.99,47.78,1132425,54484336
20230922,49.81,48.57,1860270,91358283
20230925,49.36,47.78,2788557,135181456
20230926,48.72,47.72,3500264,168837280
20230927,48.64,48.50,4962497,240738477
20230928,49.05,48.09,5918990,289353256
20230929,47.61,46.84,2546809,120947527
20231002,46.98,46.47,3928598,183949157
20231003,47.16,46.73,5731688,268401944
20231004,48.69,48.03,3931951,189329033
20231005,48.90,48.09,2966655,142824861
20231006,48.84,48.06,1140484,54916211
20231009,48.54,47.88,5527279,268089532
20231010,49.87,48.98,4925244,241998196
20231011,49.20,48.76,4271347,208831475
20231012,49.35,47.85,3444530,168294670
20231013,50.88,50.39,3898349,196978701
20231016,50.20,49.93,2231717,111671235
20231017,51.04,50.76,2208772,112365063
20231018,52.19,51.07,5775570,298943115
20231019,52.09,50.92,5273206,270773175
20231020,51.15,50.51,4514063,228148852
20231023,52.54,51.21,2946723,153936941
20231024,52.80,51.75,2477577,129253753
20231025,52.04,51.41,5282033,272921353
20231026,54.01,52.67,1924088,102099782
20231027,52.94,52.68,2256565,119166405
20231030,52.87,52.39,4623750,244344611
20231031,53.31,53.20,4738424,252096172
20231101,54.05,53.25,5498131,293382825
20231102,53.75,52.93,3277497,174620795
20231103,53.88,53.52,2582173,138454872
20231106,52.57,51.01,1651018,85307182
20231107,52.16,51.37,1669967,85882722
20231108,52.13,51.71,2914555,151102667
20231109,52.55,51.92,1858853,97618348
20231110,53.87,52.53,1582242,84108016
20231113,53.01,52.13,5333745,279325659
20231114,53.65,52.26,5053519,266701796
20231115,53.51,52.64,4355621,231421517
20231116,53.54,53.15,1022015,54511362
20231117,53.50,52.52,4100964,215871055
20231120,53.14,52.22,4869530,258111178
20231121,52.67,52.41,5009421,263579469
20231122,53.80,53.07,5507072,292647062
20231123,53.54,52.47,2380513,125982999
20231124,54.11,53.73,3704968,200153510
20231127,55.49,54.97,1659688,91782531
20231128,54.56,54.27,1741285,94958006
20231129,54.76,53.51,4634031,248730858
20231130,52.79,52.69,3574109,188487370
20231201,53.04,51.68,1330361,70142035
20231204,53.63,52.93,3123000,166225506
20231205,53.19,52.64,2529738,133426007
20231206,52.15,51.72,2138488,111273462
20231207,50.56,50.07,5866073,294486195
20231208,51.60,50.68,4834539,247725331
20231211,52.62,51.42,2108295,109676446
20231212,52.13,51.75,1772789,92042649
20231213,53.61,53.02,4511503,241027033
20231214,54.99,54.41,2278234,124044897
20231215,55.65,54.66,5640160,311921915
20231218,53.96,53.08,2851944,153522633
20231219,54.42,53.22,5173386,278730610
