trade_date,high,low,volume,amount
20230518,50.20,49.53,4349224,215829104
20230519,49.58,48.37,5569362,275461507
20230522,47.81,46.72,1220267,58128969
20230523,47.84,47.34,2132322,101632492
20230524,47.69,47.05,2747460,130730060
20230525,48.36,47.48,2991744,142754864
20230526,45.88,45.32,2037666,93416884
20230529,46.75,45.95,4627392,213120657
20230530,45.36,44.93,4907171,222087744
20230531,45.92,45.37,3422838,155425294
20230601,45.91,45.06,4169248,189551385
20230602,45.57,44.75,2799258,127378756
20230605,46.75,46.17,5498426,256280767
20230606,47.33,45.94,5376752,253392136
20230607,48.12,47.71,3935161,188462507
20230608,48.77,47.54,4033591,193268613
20230609,47.48,46.85,1436603,67518771
20230612,46.89,45.86,3091274,144823951
20230613,46.05,45.24,2255964,102898752
20230614,45.86,44.87,5005345,228307450
20230615,45.64,45.54,5487310,249940481
20230616,45.28,44.92,5996526,270388214
20230619,44.72,44.03,1759212,78027118
20230620,45.18,44.54,2347084,104651853
20230621,44.19,43.58,4705443,207674376
20230622,45.24,43.98,3687116,163271258
20230623,45.21,44.16,1146554,50979412
20230626,44.50,43.46,4659415,205473478
20230627,44.48,43.73,2361367,104450253
20230628,45.59,43.84,2992248,132753043
20230629,43.87,43.16,5460936,237586740
20230630,43.60,42.30,4680706,201720378
20230703,43.95,43.39,3832763,166813749
20230704,44.06,43.51,2418408,105996529
20230705,44.12,43.57,5222276,229935457
20230706,45.00,44.30,2547391,112987738
20230707,44.22,43.91,4650403,205128324
20230710,43.56,42.72,3146792,136202126
20230711,43.58,42.91,4419890,190522643
20230712,43.65,42.59,2645634,114085078
20230713,43.10,42.58,4800353,205199592
20230714,43.50,42.25,4068342,172856471
20230717,42.99,42.23,3444625,147127268
20230718,44.07,43.14,1055474,45585457
20230719,43.92,43.51,3918276,170909927
20230720,43.23,43.00,3320107,142980874
20230721,43.69,42.54,2210543,94986259
20230724,43.03,42.14,3805561,161161626
20230725,43.87,42.52,1965430,84277950
20230726,44.39,43.89,5159467,227689754
20230727,44.83,44.01,2352013,104388505
20230728,45.90,44.25,1596128,71933541
20230731,45.80,44.78,4111655,185679693
20230801,45.31,44.94,3452622,155900877
20230802,45.60,44.97,4298223,193790560
20230803,45.53,44.99,3316192,149836191
20230804,45.56,45.19,1966818,89114217
20230807,45.92,45.87,2024125,92917842
20230808,46.91,46.11,3644096,169859170
20230809,47.25,46.31,4595660,213970270
20230810,45.15,44.44,2700737,120878137
20230811,43.80,43.06,3783909,164282160
20230814,43.30,42.50,5966480,257553187
20230815,42.94,41.92,2462622,104645118
20230816,42.98,42.73,3309169,141955289
20230817,43.48,42.42,2073555,89275524
20230818,43.56,42.69,2678907,115267717
20230821,43.94,43.35,2133823,92828367
20230822,43.38,42.63,4703316,203290097
20230823,43.02,41.56,2296225,96029655
20230824,42.48,41.46,4501002,190738727
20230825,41.61,40.68,4113889,168952360
20230828,41.67,41.41,1681003,69957808
20230829,41.73,41.37,4344644,180139538
20230830,41.60,40.83,5807482,239066943
20230831,41.44,41.00,5260482,217411239
20230901,41.54,41.06,3841064,158708237
20230904,41.40,40.88,4284338,176213310
20230905,40.95,40.49,4794416,194837372
20230906,41.90,40.83,2535732,104203180
20230907,41.05,40.77,2990810,122626371
20230908,41.54,41.09,5428988,223699540
20230911,42.44,41.47,2902436,120882313
20230912,41.76,41.18,1935346,80341779
20230913,41.25,40.74,2000938,81869013
20230914,40.00,39.38,2022047,80637159
20230915,39.62,38.80,1929600,75364676
20230918,39.18,38.60,1987871,77178772
20230919,38.17,37.59,2183180,82472240
20230920,38.20,37.64,5725226,216139207
20230921,38.33,37.97,2294667,87196158
20230922,38.21,37.62,1715772,64605640
20230925,37.75,37.52,5407771,203563560
20230926,38.10,37.25,4627688,174443613
20230927,37.29,36.68,3451498,127684310
20230928,36.83,36.59,4842668,177676483
20230929,36.53,36.03,2490399,90858088
20231002,35.92,35.36,4412928,157415083
20231003,36.40,36.09,5971504,216671088
20231004,36.25,35.71,3869000,139201500
20231005,35.64,34.81,4291999,152893907
20231006,35.15,34.92,3828771,134083820
20231009,34.94,34.74,5349845,186338029
20231010,35.95,35.10,1261276,44495555
20231011,35.06,34.65,2568240,89055763
20231012,35.03,34.69,4931484,171939437
20231013,35.12,34.55,5258300,184107414
20231016,35.68,34.64,1127781,39705400
20231017,36.28,35.93,2181153,78920201
20231018,36.40,36.11,2398505,86737230
20231019,36.31,35.81,3609768,130685866
20231020,36.36,35.53,3553007,127379283
20231023,35.72,35.37,3520002,124616085
20231024,35.81,35.31,2252878,79839308
20231025,35.80,35.26,4868833,173589297
20231026,35.57,35.13,5895929,209225351
20231027,35.24,34.81,1332847,46474301
20231030,35.28,35.09,1112216,39148692
20231031,35.13,34.21,3262709,114378319
20231101,35.02,34.36,1730473,59559703
20231102,35.59,35.10,1420754,49959558
20231103,35.17,35.04,3361949,118069044
20231106,35.53,34.51,1330611,46247438
20231107,34.98,34.45,5790935,201349437
20231108,35.68,35.60,4617745,164444366
20231109,35.86,35.08,1352263,48168866
20231110,36.22,35.11,5052183,180020784
20231113,34.65,34.08,3620646,124767096
20231114,35.32,34.49,2983426,103659045
20231115,34.53,33.81,5219800,178666799
20231116,34.45,33.90,4196614,143716600
20231117,34.52,33.55,5711991,194816296
20231120,34.83,34.08,1864926,63900237
20231121,34.62,34.14,3376694,116387673
20231122,34.48,34.22,4551888,156006160
20231123,34.06,33.57,2296573,77565484
20231124,34.08,33.62,5278130,179728366
20231127,34.20,34.04,1194176,40649045
20231128,34.26,33.98,5339411,182642664
20231129,35.48,34.87,2191152,77192205
20231130,36.08,35.43,1172627,41702776
20231201,36.45,36.15,3512355,127124116
20231204,36.39,35.49,5620809,202067823
20231205,37.48,36.31,3327962,123273152
20231206,37.41,36.67,1858891,68653909
20231207,36.92,36.35,3470855,127714308
20231208,36.95,36.22,5885102,214646421
20231211,36.55,36.03,3799039,138690682
20231212,36.76,36.55,4995709,183134537
20231213,36.80,36.49,1269706,46545088
20231214,36.63,36.49,1801176,65856483
20231215,37.35,36.74,5763945,214941829
20231218,37.05,36.76,5623927,207606695
20231219,37.69,36.93,5117985,190902778
