trade_date,high,low,volume,amount
20230323,44.24,43.10,1433035,62409196
20230324,42.75,42.41,3487707,149077007
20230327,42.47,41.56,1653978,69148771
20230328,42.78,41.31,1280609,53511251
20230329,41.38,41.22,1531109,63269929
20230330,42.14,41.01,4440747,182743296
20230331,40.47,39.82,1209532,48774514
20230403,40.26,39.66,5450771,217482558
20230404,40.11,39.35,2952224,117564385
20230405,41.34,40.42,4589718,187499583
20230406,41.33,39.80,1850305,74887142
20230407,40.84,40.39,5808482,235747156
20230410,40.94,39.46,4642959,186444868
20230411,40.50,39.74,3537246,142744051
20230412,41.09,40.35,5479085,223024773
20230413,40.39,40.12,5686232,229216774
20230414,41.10,40.48,1648891,67109919
20230417,40.76,40.12,2777504,113030400
20230418,40.64,39.89,1667875,66866843
20230419,40.90,39.65,3126501,126006941
20230420,40.96,40.27,4687530,188945047
20230421,39.68,39.20,5452211,214471827
20230424,40.61,39.88,2428167,97317454
20230425,39.22,39.05,2655437,104075519
20230426,39.41,39.02,2299700,90140125
20230427,39.74,39.39,4669431,185337056
20230428,39.18,38.76,2624316,102386299
20230501,39.49,38.91,4710311,184249909
20230502,39.44,38.69,1939731,76221625
20230503,41.09,39.14,4768835,190322715
20230504,39.94,39.79,5485420,218560746
20230505,40.02,38.87,4416237,174749296
20230508,39.57,39.52,2266841,89651750
20230509,39.37,38.58,5080661,198182255
20230510,39.56,38.60,1249177,48719095
20230511,39.62,39.11,2120247,83673597
20230512,40.50,39.34,3112440,125250124
20230515,40.34,39.58,3016002,120334478
20230516,39.26,39.13,5761880,225703185
20230517,40.16,39.91,3903257,155911692
20230518,38.60,37.88,2952264,113928470
20230519,39.27,38.04,4827049,186959509
20230522,38.99,38.46,1413012,54488941
20230523,37.80,37.19,4747698,179115947
20230524,37.75,37.40,4830313,181674270
20230525,38.42,37.94,2301251,87825899
20230526,38.21,37.68,1235383,46599379
20230529,37.66,37.12,3586980,133749550
20230530,38.36,37.18,2662797,99698549
20230531,38.11,36.52,4769958,179413647
20230601,39.05,38.51,1822824,70513891
20230602,40.10,39.48,3872608,153513702
20230605,40.01,39.67,3095249,123062989
20230606,40.09,39.60,5496149,219663737
20230607,40.04,39.75,4359819,174163671
20230608,40.41,39.76,4638237,186257544
20230609,41.23,40.26,4077892,165629942
20230612,42.12,41.04,2289771,94046748
20230613,40.58,39.51,1007454,40344388
20230614,41.49,40.53,3524399,143706342
20230615,40.64,40.06,1364441,55089563
20230616,39.76,39.44,3371363,133814792
20230619,40.16,39.10,3200474,126784500
20230620,38.79,38.17,1603722,62099927
20230621,38.60,37.86,5580873,214298001
20230622,38.37,37.98,1699261,64707820
20230623,39.38,39.15,5994206,235493057
20230626,40.56,39.90,2645446,105644155
20230627,41.69,41.09,1489068,61753092
20230628,41.33,41.23,5614533,231962648
20230629,41.65,40.96,5294138,218964236
20230630,42.42,42.10,2506218,105536562
20230703,42.93,41.85,5781496,246751041
20230704,43.29,42.82,3030577,130076420
20230705,43.04,42.77,2620896,112137616
20230706,44.17,43.07,5788712,251061793
20230707,43.78,43.39,4856076,211090369
20230710,43.68,43.43,3149546,137261406
20230711,43.74,43.02,1444437,62362850
20230712,43.03,42.72,2490185,106512787
20230713,44.04,42.42,2116176,91173617
20230714,44.03,42.85,5481471,237918494
20230717,43.71,42.77,5967931,259134027
20230718,43.20,42.87,5361629,229972524
20230719,43.93,43.13,1851351,80782270
20230720,44.15,42.84,5759407,249830009
20230721,42.86,42.29,3230007,137185471
20230724,43.75,43.12,2186649,94428476
20230725,42.86,42.60,2347597,100257633
20230726,42.09,41.78,3998495,168216985
20230727,41.81,41.10,2635284,108891729
20230728,40.57,40.38,3492237,141646862
20230731,42.53,41.24,1668170,70616622
20230801,43.83,43.04,2542599,110033658
20230802,44.32,43.35,4519130,200242577
20230803,44.24,43.54,4055952,177863392
20230804,44.46,43.89,1311827,57658112
20230807,44.00,42.59,2211720,96088513
20230808,44.77,43.88,1681087,74173161
20230809,45.46,44.15,1960004,86772666
20230810,45.05,43.48,2032287,90463690
20230811,44.74,43.89,5449519,241867384
20230814,46.72,45.17,2300208,106024066
20230815,46.49,45.82,2960439,136619641
20230816,45.91,44.32,5479604,249430387
20230817,46.12,45.19,2909067,132052886
20230818,45.49,44.72,3212594,144408157
20230821,45.55,45.28,1653413,75188038
20230822,46.14,45.76,2783838,128114695
20230823,45.04,44.37,4435707,199420441
20230824,46.59,46.40,2684096,124704523
20230825,47.89,47.17,1935508,91868578
20230828,48.16,47.43,1913604,92167361
20230829,50.13,49.29,3032387,150407222
20230830,51.55,50.45,2270916,114996285
20230831,51.70,49.99,2100913,106401447
20230901,48.95,48.69,4541211,221405483
20230904,49.04,48.45,2507225,121737700
20230905,48.54,47.27,5768342,278399131
20230906,50.86,49.75,2454444,122464920
20230907,49.43,49.21,3735666,184119661
20230908,49.34,48.66,1807904,88445808
20230911,48.36,47.03,2184503,104440001
20230912,48.09,47.36,1688001,80226201
20230913,47.01,46.81,5459877,255770321
20230914,47.55,46.51,2238223,104682092
20230915,47.83,46.81,3385581,160165402
20230918,47.59,46.78,5213779,243938200
20230919,46.79,46.20,1476514,68726419
20230920,46.28,46.04,3258296,150436637
20230921,46.06,45.25,3512503,160766361
20230922,47.61,46.35,3795495,178324502
20230925,47.65,46.97,3797895,180738476
20230926,47.65,46.61,2259643,106084616
20230927,46.56,46.32,5230247,242442870
20230928,46.16,45.06,3853459,177232537
20230929,45.16,43.91,5165977,229360233
20231002,44.65,43.71,3114920,136597327
20231003,44.30,43.11,5728924,250300133
20231004,44.37,43.93,3157294,138901750
20231005,44.14,43.89,2472375,108716600
20231006,43.44,42.74,3229964,139136503
20231009,43.67,43.07,2576577,111229404
20231010,43.55,43.18,2202154,95361849
20231011,43.95,43.41,3895989,170823072
20231012,45.49,44.57,2561534,116038617
20231013,45.92,45.00,4207054,189804781
20231016,46.19,45.09,2316817,105681030
20231017,46.71,45.96,2818609,131630529
20231018,47.76,47.48,5199330,247517151
20231019,47.61,46.81,5767855,272598307
20231020,47.63,47.43,3743355,177965344
20231023,47.33,46.48,5393765,254663708
20231024,47.61,46.60,3336438,157198180
20231025,48.07,47.17,1926565,91381169
20231026,47.28,45.80,1190987,55240080
20231027,46.48,46.14,4725163,219411342
20231030,46.74,46.00,4669382,215737085
20231031,47.27,46.13,3019804,141187614
20231101,46.41,46.15,4046104,187178709
20231102,45.54,44.76,5549632,249709553
20231103,45.66,45.29,2489602,113152009
20231106,45.11,44.23,2799589,125395388
20231107,45.96,45.33,3109999,141549895
20231108,46.28,45.39,4354767,199498156
20231109,47.59,46.19,5101692,238271799
20231110,48.33,47.50,3446873,164098679
20231113,49.34,48.59,1623751,79177468
20231114,50.28,49.53,1526577,75865007
20231115,51.07,49.86,2821787,142042100
20231116,50.81,50.33,5645726,286371412
20231117,50.92,49.62,1097725,54807593
20231120,50.22,48.93,5320556,262651173
20231121,49.69,49.23,3009770,148378110
20231122,49.56,49.30,3274060,161781511
20231123,48.77,48.52,2044567,99398607
20231124,49.73,49.05,3099442,152949581
20231127,48.47,46.90,3506376,167395408
20231128,48.94,48.11,1402516,67991094
20231129,48.15,47.86,5563251,266758092
20231130,47.58,47.29,5589563,264966153
20231201,48.11,47.01,2745754,131149340
20231204,48.35,47.25,4645763,222290997
20231205,48.15,47.26,2772205,132054124
20231206,49.19,48.99,2174314,106823392
20231207,50.36,49.80,5563496,277383694
20231208,49.89,49.04,3186462,157635132
20231211,49.93,48.84,1287171,63686575
20231212,50.09,49.77,3396337,169840338
20231213,49.43,48.59,3915920,192088462
20231214,48.84,48.11,5549715,270814112
20231215,48.78,48.37,1930192,93812673
20231218,50.18,49.65,3790166,188808222
20231219,49.41,48.56,3717854,183544550
