trade_date,high,low,volume,amount
20230417,22.54,22.15,4325863,96367789
20230418,22.85,22.35,2493338,56660638
20230419,22.40,21.92,1944542,43079119
20230420,22.61,21.95,1085548,24356427
20230421,22.33,22.19,3118703,69281410
20230424,22.51,22.12,3755186,83742414
20230425,22.93,22.71,5935209,135477335
20230426,23.24,22.36,1922122,43512513
20230427,23.10,22.76,1894822,43205136
20230428,22.53,22.10,2177005,48542723
20230501,23.58,22.56,4311866,98987063
20230502,22.76,22.61,2248665,51158213
20230503,22.94,22.66,5302788,121337787
20230504,23.02,22.75,5915387,135733658
20230505,23.61,23.28,1410537,33149789
20230508,23.84,23.57,5492527,129943059
20230509,23.18,22.83,1084809,25066673
20230510,23.31,23.04,5592609,129291328
20230511,23.56,23.17,3130522,72947511
20230512,23.67,23.24,4178711,97922638
20230515,23.82,23.77,1724270,41038644
20230516,23.48,23.27,2182624,51224427
20230517,23.72,23.42,5324697,125540273
20230518,23.81,23.69,1305346,30977521
20230519,24.23,23.68,4272519,102328581
20230522,23.57,23.27,2331311,54330514
20230523,24.15,23.87,4298237,103362932
20230524,24.91,24.68,5871426,145121656
20230525,25.55,24.52,4141806,103505466
20230526,25.28,25.03,4875660,123138989
20230529,24.80,24.69,4660572,115434572
20230530,24.70,24.25,1002782,24368043
20230531,24.38,24.28,1957922,47695710
20230601,24.36,24.27,1125751,27374038
20230602,24.48,23.86,2801554,68134453
20230605,24.82,24.27,4425701,108546941
20230606,25.03,25.02,2986239,74711903
20230607,25.43,25.16,4734194,119713862
20230608,25.71,25.26,1954784,49929619
20230609,26.15,25.70,3727058,96387974
20230612,25.75,25.29,3124235,79928935
20230613,25.08,24.95,2353311,58807023
20230614,24.88,24.33,4927242,120416119
20230615,24.32,24.10,5877290,142887167
20230616,24.24,24.00,2792494,67482493
20230619,24.20,23.66,2864614,68635658
20230620,24.30,23.96,2339583,56417160
20230621,25.14,24.86,3757057,94029788
20230622,25.43,24.81,1524425,38111483
20230623,25.87,25.54,4674770,120724211
20230626,26.36,25.90,5121470,133918490
20230627,26.49,25.92,4832779,126960428
20230628,26.29,25.42,5390643,140951599
20230629,25.95,25.59,5187195,134368182
20230630,26.74,26.33,4153916,109901212
20230703,27.24,26.38,3495546,92472405
20230704,27.14,26.73,3065647,82437086
20230705,26.68,26.45,3160967,83718844
20230706,26.84,26.27,4454585,118598454
20230707,26.65,25.91,1678864,44427797
20230710,26.42,26.22,1404462,36906194
20230711,26.63,26.45,5717741,151579754
20230712,26.37,26.11,1335597,35220346
20230713,26.59,26.25,2226784,59042061
20230714,27.26,26.38,3826747,102675604
20230717,27.22,26.80,1409512,38344504
20230718,28.29,27.55,1820928,50565210
20230719,27.63,27.54,4962064,136909701
20230720,27.18,26.93,2853687,77177036
20230721,26.52,26.02,2742565,72260502
20230724,26.12,25.78,2308018,59790861
20230725,25.95,25.44,3442118,88359560
20230726,25.48,25.20,1076566,27231490
20230727,25.15,25.02,3751168,93900187
20230728,25.24,24.70,4603148,115665620
20230731,25.57,25.08,3292492,83230698
20230801,25.72,25.07,4590800,117257886
20230802,25.47,24.75,5372284,135403140
20230803,25.57,25.15,1401432,35382924
20230804,25.26,25.01,5896927,148232996
20230807,24.83,24.17,4206997,102249072
20230808,24.37,23.96,1661671,40395178
20230809,25.86,25.26,4562134,115323534
20230810,25.50,25.26,5369029,136199324
20230811,25.17,24.74,1490082,37408545
20230814,25.67,24.89,5195434,132370422
20230815,25.19,25.04,1380238,34684109
20230816,25.01,24.58,2061437,51074496
20230817,24.66,24.18,1556546,38001777
20230818,25.26,25.12,4668248,117646433
20230821,25.28,25.16,3918500,98745803
20230822,25.39,24.96,5484361,138409620
20230823,26.38,26.26,1786189,46907891
20230824,26.49,26.17,4446636,117304508
20230825,26.72,26.10,2617070,69125101
20230828,26.98,26.56,1341406,35927234
20230829,26.48,26.31,4346669,114662431
20230830,26.27,25.81,3879489,101398400
20230831,26.21,25.75,1758461,45345587
20230901,26.59,26.02,5227118,137484197
20230904,26.29,25.64,4958019,129619711
20230905,26.11,26.03,2323659,60563729
20230906,26.25,25.74,3946180,102190828
20230907,25.83,25.32,5807519,147085156
20230908,25.36,24.85,2194170,55535662
20230911,24.85,24.61,4421869,109335178
20230912,25.03,24.70,5351566,133049262
20230913,25.19,24.86,3121460,77687898
20230914,25.25,25.01,2194255,55074743
20230915,25.15,24.88,4821999,120133239
20230918,26.70,26.44,3456902,91805096
20230919,26.54,26.47,2541047,67270210
20230920,27.20,26.71,4787923,128672964
20230921,26.56,26.21,3926623,103641799
20230922,27.17,26.99,2594397,70428932
20230925,27.62,27.10,4685821,128111917
20230926,26.98,26.30,3525829,94185238
20230927,27.19,26.96,3957522,107601037
20230928,27.37,27.20,1298560,35483350
20230929,27.38,27.19,1023062,27902313
20231002,27.40,26.89,3292156,89013656
20231003,27.40,27.04,5268825,143647684
20231004,27.83,27.53,2211446,61386667
20231005,29.31,28.49,1049923,30082831
20231006,28.47,28.07,3023807,85988446
20231009,28.09,27.74,3075012,85902518
20231010,28.02,27.86,1846835,51690827
20231011,27.85,27.36,3342871,91791718
20231012,28.24,27.65,3163087,88518101
20231013,28.36,27.80,5197306,145921106
20231016,27.90,27.64,5315575,147768145
20231017,27.72,27.14,2391025,65087640
20231018,27.64,27.17,4178032,114312882
20231019,27.21,26.92,3375186,91326017
20231020,26.69,25.87,2062828,54724966
20231023,26.30,25.93,3742415,97803404
20231024,25.57,24.95,1344136,33935873
20231025,25.92,25.63,3398010,87179856
20231026,25.62,25.28,4430462,112733820
20231027,25.98,25.52,4671002,120794933
20231030,25.39,24.62,2161098,54302728
20231031,25.59,25.50,3280480,83756432
20231101,26.34,25.62,1433459,37131335
20231102,25.81,25.12,3076630,78138357
20231103,25.45,25.00,2278570,57483038
20231106,25.55,24.49,2167172,53665280
20231107,24.81,24.68,3885595,95983575
20231108,24.58,24.31,2637076,64330325
20231109,25.10,24.72,5750331,142286277
20231110,24.96,24.80,2195937,54768990
20231113,25.25,24.65,1878236,47118723
20231114,25.17,25.01,4829887,121072711
20231115,25.19,24.60,4574384,113899861
20231116,25.08,24.31,1814562,45010459
20231117,25.55,25.35,5122490,130044360
20231120,25.50,24.95,4001425,102019855
20231121,25.38,25.02,4573111,116014179
20231122,25.44,24.91,4273313,107333239
20231123,25.07,24.58,5968576,147446249
20231124,24.57,24.06,1870826,45779841
20231127,24.41,23.68,1140992,27267750
20231128,24.49,23.84,4156561,99570322
20231129,24.13,23.41,5176299,124845215
20231130,23.86,23.27,5508285,129509220
20231201,22.89,22.60,2095712,47794813
20231204,22.57,21.97,1469447,32927063
20231205,23.20,22.94,3196562,73403562
20231206,23.00,22.74,3687869,84343053
20231207,23.17,22.26,3241022,74003706
20231208,23.24,22.56,1850226,42642114
20231211,22.90,22.78,3206800,73196607
20231212,22.37,22.22,4661434,103839784
20231213,23.25,23.07,2659704,61363694
20231214,23.07,22.64,1773472,40795654
20231215,23.10,22.83,3186253,72956415
20231218,23.06,22.77,1642370,37761964
20231219,22.74,22.51,3388554,76979770
