trade_date,high,low,volume,amount
20230327,51.17,50.39,5379128,272832404
20230328,50.00,49.59,2935937,145776651
20230329,50.93,50.48,4042760,204134720
20230330,50.07,48.45,4712000,229319884
20230331,48.68,48.19,4728247,229337315
20230403,49.58,48.71,1841774,89743726
20230404,49.43,46.89,2783624,134949743
20230405,48.62,48.25,5644273,273273536
20230406,47.99,47.70,3257903,155703962
20230407,47.62,46.75,3502689,165987351
20230410,46.60,45.97,1280514,59036547
20230411,46.01,45.07,3144766,143333409
20230412,44.93,43.99,1869041,83003524
20230413,43.86,43.22,3871808,169796833
20230414,44.78,44.03,2722436,120264353
20230417,45.38,44.81,3215881,144610039
20230418,45.06,44.21,3218788,142501197
20230419,42.93,42.51,3169210,135475318
20230420,42.10,41.83,3301770,138405604
20230421,41.35,40.68,4142046,169510620
20230424,41.01,39.70,2527692,101742936
20230425,40.35,39.90,1164684,46906199
20230426,41.31,40.54,1071331,43756941
20230427,39.08,38.91,2614473,102140887
20230428,39.65,38.77,2357513,92358529
20230501,40.12,39.90,1694949,67665988
20230502,39.97,39.51,3152012,125649216
20230503,39.94,39.12,2929442,115533452
20230504,38.72,38.21,2364217,91222046
20230505,37.87,37.66,4800132,180879352
20230508,37.63,37.04,3027336,113458971
20230509,37.01,36.04,4290964,158090210
20230510,38.04,36.10,4162607,154802325
20230511,38.33,37.38,4659810,176488372
20230512,37.13,37.03,4558567,169053983
20230515,37.49,37.31,4962043,185339908
20230516,38.29,37.89,1551676,58945207
20230517,37.21,36.73,5794863,215395285
20230518,36.88,36.46,1570015,57762663
20230519,36.42,36.40,2512243,91464809
20230522,37.38,36.63,3652823,135398812
20230523,38.23,37.30,1089729,41503431
20230524,38.29,37.33,2986677,113603451
20230525,38.32,38.14,1824557,69611298
20230526,38.31,38.03,2232860,85353156
20230529,38.68,38.26,5787067,221711589
20230530,38.99,37.85,2329782,89589128
20230531,39.22,38.74,3051425,119623786
20230601,40.11,39.36,5969844,237478257
20230602,40.58,40.10,5310671,213766165
20230605,41.08,40.18,1492951,60073668
20230606,41.60,40.83,4716121,194738859
20230607,42.37,41.42,2718766,114793120
20230608,42.61,41.89,2673007,112175848
20230609,41.73,40.63,3627104,149334617
20230612,41.05,40.93,2651533,108627301
20230613,41.53,41.21,5292823,219483944
20230614,42.12,41.81,4446796,186056565
20230615,40.94,40.35,3883275,157815327
20230616,40.88,40.50,1765112,72120959
20230619,41.41,41.03,2092512,86249011
20230620,41.94,40.58,2106517,86969782
20230621,41.94,41.45,5581949,231729110
20230622,42.50,41.45,3539413,148295213
20230623,41.65,41.24,5565920,229982077
20230626,40.28,39.93,5497440,221090806
20230627,39.82,39.06,5084728,200098130
20230628,38.67,38.55,2577368,99372485
20230629,39.22,38.78,3788673,147895645
20230630,40.33,38.80,4455792,176420615
20230703,40.19,39.59,5655606,226801352
20230704,41.13,39.92,1653193,67627788
20230705,42.79,42.02,2755541,116626085
20230706,42.51,41.92,2433453,102784563
20230707,41.88,41.22,3754001,156856190
20230710,41.97,41.38,4191939,174250306
20230711,41.55,40.84,2290136,94752327
20230712,41.92,41.19,5130540,212858610
20230713,42.35,42.14,1156223,48923077
20230714,43.19,42.83,1583633,67876340
20230717,43.19,42.41,3200907,137437617
20230718,42.90,42.59,4142425,177629190
20230719,43.20,42.66,3533096,151507960
20230720,43.78,42.57,5032911,216702540
20230721,42.95,42.49,3103457,132659295
20230724,43.99,43.04,4010487,174124004
20230725,43.64,42.78,3216327,139677476
20230726,43.61,42.97,4318095,186279855
20230727,43.11,41.69,4561529,195170377
20230728,43.27,43.22,4473554,193507376
20230731,43.80,43.14,4514083,196357850
20230801,44.05,43.38,5691758,248073957
20230802,45.81,44.01,4875354,216798963
20230803,45.05,44.22,4324725,191407042
20230804,45.19,44.88,2859318,129073043
20230807,46.83,45.68,3393078,155139533
20230808,46.34,45.76,2201110,101214452
20230809,44.84,44.18,3090936,138015386
20230810,45.40,44.91,1371846,62104280
20230811,45.86,44.13,1729737,78188218
20230814,45.14,44.18,2775516,123547189
20230815,45.09,43.44,2079655,91211985
20230816,43.30,42.66,4546609,195568514
20230817,44.11,43.22,2598506,113355788
20230818,44.72,44.24,5412581,240176781
20230821,44.32,43.82,2912511,128190608
20230822,44.97,44.61,5042096,225437302
20230823,45.73,45.30,3508316,159179687
20230824,45.83,45.38,5603947,256240389
20230825,46.62,45.58,5456956,251508124
20230828,46.91,46.73,2746937,128516127
20230829,46.55,45.81,2523106,116760833
20230830,46.53,46.08,3956031,182968979
20230831,45.94,45.35,4758471,218136758
20230901,47.23,46.13,2330515,108963348
20230904,47.37,46.61,1744517,82232568
20230905,46.86,46.01,2627627,121500076
20230906,45.99,44.97,5205952,234178716
20230907,46.11,45.22,4877339,221659440
20230908,46.21,45.50,4381363,201279070
20230911,46.90,45.75,4761307,221262783
20230912,47.95,46.97,4677844,221959613
20230913,47.58,46.78,3329555,158092219
20230914,48.56,47.35,1811289,87243519
20230915,49.70,48.46,5833104,285246456
20230918,49.11,48.35,4773473,233357928
20230919,48.73,47.22,2640837,127724012
20230920,47.96,46.87,4290119,205273645
20230921,49.60,48.58,2482005,121296079
20230922,48.57,48.10,4725855,228587695
20230925,48.37,48.26,2474625,119603187
20230926,49.67,48.86,5635207,277998562
20230927,48.56,47.89,3729315,180452875
20230928,49.71,49.11,2310745,113517117
20230929,48.17,47.92,5374368,258521106
20231002,48.85,47.77,1806596,87050079
20231003,48.43,46.78,5360146,257653212
20231004,49.06,48.75,2776203,135944876
20231005,49.48,48.39,3624031,178918118
20231006,48.86,48.24,1701314,83070023
20231009,49.93,49.21,3269855,161416466
20231010,49.82,48.98,2646520,131016035
20231011,49.70,48.51,5970870,295693835
20231012,49.42,48.52,2781088,137066232
20231013,50.02,49.32,1097213,54529450
20231016,49.45,48.92,5945445,293188961
20231017,50.68,49.59,3725697,187597395
20231018,50.24,49.18,4400098,220901257
20231019,50.08,49.24,3668620,182002715
20231020,50.28,49.04,1684530,83435820
20231023,50.51,48.80,2964077,145166635
20231024,50.10,48.96,3939053,194196982
20231025,50.08,48.89,4668323,229540485
20231026,49.32,48.81,4029811,198617523
20231027,48.39,47.54,2460742,118097988
20231030,48.56,47.70,1862847,89567267
20231031,48.17,46.91,5417116,260510156
20231101,48.67,47.32,1178742,56041039
20231102,46.34,45.27,4155250,190441903
20231103,46.60,46.26,1931162,89668587
20231106,46.09,45.36,5818069,264919728
20231107,44.88,44.44,1774124,79467831
20231108,44.80,44.28,4722152,210804767
20231109,42.86,42.60,1187242,50751809
20231110,42.04,41.76,1860652,78203187
20231113,42.12,41.91,1089145,45713231
20231114,41.15,40.21,2849482,115506546
20231115,40.47,40.03,5141314,207138963
20231116,40.92,40.06,5760078,233286826
20231117,40.39,40.06,2272491,91679671
20231120,39.24,39.01,4712991,184087607
20231121,39.15,38.68,1158689,45054249
20231122,40.16,39.38,2564348,102064839
20231123,39.80,38.96,2592698,102778278
20231124,39.11,38.47,2087555,81391851
20231127,39.71,39.32,5308914,208976573
20231128,39.72,38.77,2805517,110532781
20231129,39.66,39.40,5597270,221677302
20231130,40.08,39.12,3574774,141901926
20231201,41.07,40.52,1675300,67917370
20231204,42.32,40.65,2589809,107653211
20231205,41.00,40.75,1666149,67983957
20231206,40.57,39.65,3184474,127278722
20231207,39.68,39.49,4306023,170580509
20231208,39.94,39.50,1812527,72031988
20231211,40.79,40.48,4665477,189205378
20231212,40.65,40.19,3051247,123469381
20231213,39.99,39.00,5373503,213822796
20231214,40.00,39.47,2567145,101892609
20231215,40.14,39.57,3724744,147538887
20231218,40.44,39.89,4514914,180642145
20231219,39.90,39.48,3273305,130271254
