trade_date,high,low,volume,amount
20230314,10.92,10.76,5961261,65086721
20230315,11.13,10.88,5868889,64536817
20230316,11.23,10.96,5502387,61457413
20230317,11.06,10.85,3036054,33353171
20230320,10.95,10.76,2104507,22684255
20230321,11.00,10.88,5647859,61850115
20230322,10.70,10.62,5740846,61195569
20230323,10.46,10.35,3223024,33692426
20230324,10.33,10.30,2023349,20877336
20230327,10.21,10.17,5101661,51974499
20230328,10.48,10.34,3843085,39873897
20230329,10.46,10.15,5217229,53985902
20230330,10.06,9.98,1098632,11048915
20230331,10.35,10.07,2055637,21114954
20230403,10.45,10.36,1810257,18760957
20230404,10.35,10.27,4828162,49893883
20230405,10.82,10.57,4907226,52076296
20230406,10.80,10.74,5848444,62891767
20230407,10.99,10.87,2625892,28555280
20230410,10.86,10.73,2183480,23515624
20230411,10.92,10.67,5390827,58036251
20230412,11.08,11.01,4461550,49140167
20230413,11.15,11.06,3143054,34962784
20230414,11.10,11.07,1320202,14634060
20230417,10.92,10.81,5190868,56351869
20230418,11.05,10.92,2124106,23230301
20230419,11.04,10.90,3463872,38001308
20230420,11.21,11.11,2330257,25962700
20230421,11.30,11.25,4985634,56157928
20230424,11.48,11.27,5461967,62366847
20230425,11.44,11.27,3831679,43798591
20230426,11.59,11.46,1822545,20966261
20230427,11.46,11.37,1895658,21670719
20230428,11.56,11.40,3336262,38360194
20230501,11.59,11.52,4496222,52038026
20230502,11.78,11.50,4743835,55239950
20230503,11.55,11.41,5291331,60931108
20230504,11.70,11.44,4201343,48707907
20230505,11.60,11.53,2010497,23266357
20230508,11.40,11.35,3230844,36825180
20230509,11.46,11.38,1185512,13522085
20230510,11.57,11.47,3382468,38965576
20230511,11.69,11.35,1688659,19318566
20230512,11.72,11.71,3001520,35160724
20230515,11.79,11.62,2569854,30264595
20230516,12.22,11.85,5206688,62318170
20230517,12.19,12.09,5150955,62276306
20230518,11.80,11.74,2576593,30336879
20230519,11.54,11.38,5143043,58874061
20230522,11.58,11.52,2433491,28053663
20230523,11.61,11.33,3854770,44152451
20230524,11.53,11.13,2629008,29868933
20230525,11.55,11.30,3369476,38585660
20230526,11.54,11.46,2078118,23924861
20230529,11.60,11.51,3265576,37746881
20230530,11.54,11.37,3961344,45142088
20230531,11.67,11.59,5685780,66141599
20230601,11.29,11.03,4123220,46373169
20230602,11.57,11.16,3156647,36036965
20230605,11.34,11.21,2880694,32627019
20230606,11.59,11.41,2091961,23986378
20230607,11.50,11.16,3111099,35703073
20230608,11.63,11.29,4086453,47107915
20230609,11.85,11.66,5329102,62759579
20230612,11.73,11.65,4913158,57295709
20230613,11.39,11.29,3858897,43560408
20230614,11.23,11.11,1751180,19564846
20230615,10.87,10.70,5735986,61764143
20230616,10.81,10.61,3549563,37811835
20230619,10.58,10.50,5870296,61740265
20230620,10.71,10.49,5776248,61147580
20230621,10.56,10.35,2154089,22576051
20230622,10.54,10.44,4989080,52529128
20230623,10.48,10.26,4167179,42844337
20230626,10.37,10.20,4624965,47733990
20230627,10.31,10.09,3199380,32900744
20230628,10.54,10.43,5563903,58024631
20230629,10.91,10.76,1466676,15819999
20230630,10.96,10.85,5394470,58803544
20230703,11.10,10.89,4520308,49919951
20230704,10.92,10.83,3892254,42403368
20230705,11.02,10.68,2930839,31611218
20230706,11.35,11.03,1258528,13946790
20230707,10.89,10.74,5371367,58010580
20230710,11.01,10.71,2592796,27888039
20230711,10.83,10.68,3953374,42822910
20230712,10.99,10.74,2948203,32396971
20230713,10.95,10.82,5197440,56648356
20230714,10.94,10.83,2797194,30498600
20230717,11.16,10.80,3929839,43211619
20230718,11.23,11.14,1976058,22165004
20230719,11.24,11.13,5537351,62199780
20230720,11.26,11.13,1971887,22074408
20230721,11.51,11.34,1838475,20973234
20230724,11.61,11.36,5931583,68726195
20230725,11.55,11.43,3824072,43970758
20230726,11.57,11.48,2305523,26659381
20230727,11.66,11.51,2124730,24536645
20230728,11.60,11.46,5597923,64747061
20230731,11.41,11.22,4199995,47372841
20230801,11.38,11.29,4848862,54906877
20230802,11.46,11.18,5688461,64371542
20230803,11.25,10.96,5859116,65055702
20230804,11.13,11.04,3291459,36527880
20230807,11.10,10.78,5704794,62455496
20230808,10.95,10.78,5173911,56105170
20230809,10.96,10.76,2450040,26452387
20230810,11.34,11.12,3536642,39419526
20230811,11.37,11.09,3729464,42279223
20230814,11.23,11.14,1112749,12414440
20230815,11.53,11.19,1397710,15885608
20230816,11.42,11.28,1164624,13176530
20230817,11.60,11.47,3721157,42967016
20230818,11.81,11.47,5981450,69849877
20230821,12.13,11.85,4163072,49591110
20230822,12.11,12.07,5004633,60546677
20230823,12.04,12.01,2797756,33652170
20230824,12.02,11.80,1820731,21726998
20230825,12.16,11.95,5922723,70925798
20230828,12.20,12.01,1426217,17162682
20230829,12.31,12.19,3722424,45631591
20230830,12.89,12.61,2147491,27311100
20230831,12.85,12.60,3708175,47376301
20230901,13.26,13.16,5431685,71557002
20230904,13.48,13.23,2500923,33255373
20230905,13.53,13.41,5517099,74132528
20230906,13.31,13.19,1465258,19420391
20230907,13.37,13.15,4239972,56350767
20230908,13.64,13.42,2356461,31667082
20230911,13.43,13.25,2153355,28874897
20230912,13.32,13.13,4739283,62926810
20230913,13.39,13.10,2257508,30014858
20230914,13.70,13.53,3049430,41277007
20230915,13.75,13.52,3154010,43326322
20230918,13.66,13.57,4342686,59123763
20230919,13.93,13.72,4406825,60896046
20230920,13.88,13.63,1527742,21069487
20230921,13.81,13.67,1168048,16016118
20230922,14.33,13.97,4887236,68477448
20230925,14.18,13.94,5919552,83603693
20230926,14.26,14.12,3928346,55658506
20230927,14.20,14.07,3297412,46727866
20230928,13.59,13.47,5415734,73212569
20230929,13.72,13.71,2301163,31563871
20231002,14.05,13.87,3986658,55931816
20231003,13.71,13.38,1638207,22089387
20231004,13.00,12.95,3133528,40600297
20231005,12.87,12.78,4225775,54368599
20231006,13.16,13.03,2825506,36942272
20231009,13.26,12.93,4790083,63012676
20231010,13.38,13.09,4368879,57983932
20231011,13.21,12.97,5452937,71510624
20231012,13.05,12.89,1745297,22545845
20231013,13.09,12.86,5952865,77381435
20231016,12.86,12.55,4454269,56760922
20231017,13.09,12.93,1087836,14127558
20231018,13.20,13.09,3529912,46347007
20231019,13.14,12.88,2627582,34446230
20231020,13.13,12.93,1456978,18878539
20231023,13.51,13.21,2284298,30326945
20231024,13.45,13.13,2334592,30971439
20231025,12.92,12.89,4663393,60182960
20231026,12.82,12.70,3018912,38433164
20231027,12.43,12.30,3632557,44858260
20231030,12.66,12.33,2011776,25147360
20231031,12.29,12.19,1358920,16692921
20231101,12.42,12.11,3518822,43180655
20231102,12.51,12.29,3890351,48049483
20231103,12.72,12.57,5344688,67279056
20231106,12.35,12.27,3832999,47162497
20231107,12.48,12.24,5283288,65620919
20231108,12.38,12.22,3356661,41394665
20231109,12.43,12.29,2810909,34587862
20231110,11.95,11.82,4493347,53396436
20231113,12.09,11.74,2075773,24696421
20231114,11.97,11.81,4514958,53902166
20231115,12.09,11.93,1213953,14567419
20231116,12.24,12.07,3979536,48215864
20231117,11.98,11.96,5138449,61537946
20231120,11.74,11.62,5563898,64974659
20231121,11.91,11.70,4926316,58098715
20231122,11.66,11.51,2638588,30479718
20231123,12.13,11.94,1667765,20037738
20231124,12.03,11.92,4738305,56637029
20231127,11.69,11.50,5506131,63767058
20231128,11.79,11.68,3409312,39992045
20231129,11.75,11.58,4676441,54752891
20231130,11.66,11.44,5256344,60881894
20231201,11.57,11.46,4370106,50233010
20231204,11.46,11.40,1454677,16647745
20231205,11.25,11.16,3538979,39613962
20231206,11.38,11.08,2137893,24324882
20231207,11.64,11.52,2503670,29024115
20231208,11.68,11.37,5505842,63920143
20231211,11.53,11.39,3236512,37162894
20231212,11.60,11.49,3529407,40733151
20231213,11.81,11.68,4001468,46969734
20231214,11.90,11.76,2422520,28649608
20231215,11.81,11.52,1593642,18788503
20231218,11.90,11.67,2800648,33222602
20231219,11.69,11.46,4432779,51630771
