trade_date,high,low,volume,amount
20230517,35.61,35.16,1054439,37327617
20230518,35.50,35.32,5283190,187469125
20230519,35.76,35.44,3702866,131234509
20230522,36.05,35.35,2377512,84194189
20230523,35.15,34.51,1760056,61317688
20230524,34.81,34.21,1735360,59598941
20230525,35.01,34.62,5710048,199378526
20230526,35.28,34.86,5052706,176157761
20230529,34.88,34.43,5392744,187000730
20230530,34.83,34.25,4542920,157425586
20230531,35.07,34.23,1145525,39534706
20230601,34.96,34.26,3300183,114264336
20230602,34.58,34.21,4499380,154620590
20230605,34.30,34.07,4766565,163296462
20230606,34.45,34.16,2975336,102038618
20230607,34.13,33.72,4198562,142571649
20230608,34.57,33.95,3800802,130134004
20230609,34.92,34.53,3279736,113675283
20230612,35.39,34.85,5963519,207831603
20230613,34.72,33.72,1119941,38495724
20230614,35.25,34.54,5433861,191065987
20230615,35.62,34.61,5703037,199344090
20230616,35.42,35.18,2606648,91810139
20230619,36.78,35.45,2496002,90056022
20230620,36.93,36.52,3243313,118900852
20230621,37.64,37.35,3813387,142492191
20230622,36.71,36.24,3217020,117894025
20230623,36.72,36.24,3129780,114209667
20230626,37.38,37.05,3555757,131956286
20230627,37.37,36.67,3452091,126942264
20230628,36.45,36.25,5327831,193972006
20230629,36.84,36.45,4085812,149895829
20230630,36.36,35.97,3905710,140686813
20230703,35.58,35.11,3188021,112989739
20230704,34.82,34.38,1443043,50112280
20230705,35.21,34.82,4004514,139479239
20230706,35.20,34.39,2646846,91970684
20230707,34.45,34.00,2197653,75026640
20230710,34.98,34.30,3291691,114459248
20230711,35.14,35.00,3315158,116409172
20230712,35.92,35.56,5235639,186271543
20230713,36.14,35.36,3993433,142812958
20230714,35.46,35.04,5831478,205609635
20230717,35.10,34.79,3828482,134189855
20230718,35.46,34.56,4857756,171443900
20230719,35.29,34.63,3408966,119185962
20230720,34.50,33.50,5899910,201168702
20230721,34.40,33.89,1742548,59458685
20230724,34.03,33.44,3114930,105092512
20230725,33.74,33.35,4305683,144530913
20230726,34.52,33.70,4413738,150751295
20230727,33.33,32.98,1636821,54308571
20230728,32.86,32.07,2328211,75199485
20230731,31.69,31.14,1431996,45070504
20230801,32.22,31.75,1911258,61020877
20230802,31.99,31.81,4645798,147866348
20230803,32.25,31.99,4253501,136709430
20230804,32.39,31.79,3774813,121620112
20230807,33.21,32.28,4396243,144751619
20230808,32.83,32.37,4854171,158537566
20230809,34.30,33.30,4474886,149964969
20230810,33.71,33.62,3069102,103354190
20230811,34.65,33.69,5724184,196488806
20230814,33.87,33.46,2222649,75149492
20230815,34.16,33.97,4710861,160507287
20230816,33.45,32.84,5116409,169774813
20230817,33.77,33.22,1069672,35737052
20230818,34.37,33.55,4290085,146220144
20230821,35.46,34.13,3427238,119236261
20230822,35.74,34.92,2557678,89947627
20230823,34.85,34.42,5043993,175194062
20230824,34.01,33.56,3339282,113355447
20230825,34.45,33.82,4146033,141725395
20230828,33.16,32.68,2298904,75999457
20230829,34.41,33.66,1087159,36828586
20230830,34.09,33.62,3196873,108963515
20230831,34.37,34.28,1200802,41272031
20230901,34.11,33.32,5180252,175744780
20230904,34.06,33.38,4144969,139857650
20230905,34.86,33.40,3846007,130589489
20230906,33.89,33.72,5348885,181135423
20230907,34.50,33.89,3844088,131352728
20230908,34.03,33.72,5422781,184016685
20230911,33.89,33.44,4858980,163156214
20230912,34.57,33.57,4051970,138047315
20230913,35.43,35.01,5665674,200706395
20230914,36.44,35.95,3783496,136526222
20230915,36.93,36.25,3463286,126496306
20230918,37.45,36.96,2197515,81913579
20230919,37.63,36.95,4891052,183785797
20230920,37.55,37.23,5698711,213919994
20230921,37.91,37.66,3498583,132077108
20230922,38.25,37.63,1699430,64567170
20230925,38.17,37.92,5234605,199770456
20230926,37.74,37.31,5330355,199816135
20230927,37.03,36.68,2985198,110436569
20230928,36.28,35.95,5889599,212609294
20230929,36.42,35.93,5990988,216204965
20231002,36.03,35.38,2624434,93612969
20231003,35.35,34.84,5063040,178862234
20231004,36.04,35.66,2964392,106725938
20231005,36.69,35.36,5668303,204450139
20231006,36.96,36.49,5650166,208267119
20231009,36.50,35.74,2355334,84851216
20231010,35.98,35.39,3088195,110269848
20231011,36.69,36.31,4161460,151188146
20231012,36.68,36.38,2653757,96926914
20231013,36.46,36.29,2323184,84455961
20231016,36.28,36.16,4698359,170200109
20231017,36.77,36.27,2270685,83121675
20231018,36.73,36.32,5885699,214258016
20231019,36.32,35.61,2359012,85536475
20231020,37.19,36.95,4717024,175368895
20231023,37.29,37.23,1166869,43490045
20231024,37.42,37.01,2449583,91229033
20231025,38.02,37.41,4315334,163746790
20231026,37.41,37.15,3868815,143795917
20231027,37.72,36.99,3613959,134478388
20231030,37.31,36.66,3556074,131506084
20231031,37.90,37.16,2834195,105940092
20231101,38.30,37.75,5487980,207577066
20231102,37.79,37.36,2859273,106923394
20231103,37.46,37.05,4157417,154969387
20231106,38.12,37.58,2413924,91023764
20231107,38.47,37.89,2284619,87177753
20231108,37.84,36.88,2369780,89181813
20231109,37.01,36.68,1582748,58100522
20231110,37.56,35.86,1714735,63288815
20231113,38.17,37.70,4370010,165248931
20231114,38.28,38.00,5834304,221748742
20231115,39.01,37.48,5194255,196590661
20231116,38.35,37.97,2120050,80585401
20231117,38.13,37.79,3339888,126763607
20231120,37.70,37.10,1753633,65952094
20231121,38.36,37.94,1846843,70498856
20231122,38.41,37.66,5257982,201530184
20231123,38.95,38.31,5741996,222266435
20231124,39.49,39.20,5516231,216489795
20231127,39.54,38.57,3726105,144541333
20231128,38.64,38.06,1723299,66013017
20231129,39.29,38.49,4021420,155434500
20231130,38.96,38.38,5311367,204489953
20231201,38.57,37.98,3085286,118090433
20231204,37.98,37.93,5541816,210292477
20231205,38.30,37.56,2324640,88382091
20231206,38.54,38.20,1608119,61480801
20231207,38.90,38.37,4692770,180677449
20231208,38.62,38.33,1403707,54121244
20231211,39.21,38.07,3603520,137750511
20231212,39.48,37.87,5786575,225645265
20231213,38.38,38.05,5808916,221365212
20231214,38.02,37.76,5748330,218540731
20231215,38.46,37.78,1689984,64224566
20231218,37.84,37.10,2340015,88063395
20231219,37.22,36.68,5046535,185637656
