trade_date,high,low,volume,amount
20230601,64.98,64.46,4427683,285725708
20230602,64.67,64.01,3317810,214093680
20230605,66.06,65.46,4487966,296009577
20230606,67.25,66.71,1581872,105988736
20230607,70.60,68.91,4241160,293590827
20230608,70.75,70.44,3167978,223768925
20230609,71.38,69.45,4834434,338414583
20230612,72.82,70.14,4518790,322109400
20230613,71.72,70.77,4653960,330332545
20230614,72.57,69.80,5926421,429954110
20230615,73.18,71.91,5475841,396681631
20230616,72.75,70.99,3528228,252531247
20230619,72.16,71.02,5532931,394254104
20230620,73.18,71.36,1784054,129050585
20230621,72.18,71.77,2219406,159979805
20230622,72.87,72.00,3213308,232421029
20230623,73.72,72.48,4262045,312507957
20230626,76.04,74.58,5519115,412278930
20230627,75.10,74.75,5074445,379936011
20230628,76.98,75.01,3085176,232531285
20230629,76.81,75.24,3329058,252299735
20230630,79.15,77.02,3445399,265536578
20230703,78.77,75.40,2886096,223340488
20230704,76.42,74.19,5805867,442494787
20230705,77.94,76.42,2439090,188304079
20230706,81.24,80.00,2256572,181849317
20230707,80.90,80.79,3692954,298598866
20230710,83.80,82.41,5374875,444809492
20230711,83.42,81.53,2674714,222471012
20230712,85.99,84.26,4898261,416148734
20230713,83.96,82.74,4481796,372934403
20230714,82.21,80.52,5356015,437149545
20230717,81.22,80.30,1652654,133368295
20230718,82.92,80.93,1179536,96323956
20230719,81.34,80.13,1197002,97131064
20230720,80.41,79.87,4970017,398985707
20230721,82.16,80.47,4104347,334701041
20230724,81.66,81.18,3493644,284467229
20230725,82.97,81.55,1371569,112431129
20230726,84.20,81.84,5265618,436554637
20230727,83.69,81.70,2926180,241069169
20230728,83.44,81.85,3840408,317464964
20230731,81.64,81.02,1305964,106373360
20230801,79.53,78.65,5574962,438560865
20230802,78.52,77.46,2369972,184075959
20230803,77.67,76.22,1469545,112508473
20230804,74.91,74.42,3176534,237944997
20230807,75.60,74.96,3968703,299656475
20230808,76.41,74.56,3013862,224853199
20230809,75.08,74.25,5498434,412230452
20230810,76.20,75.86,2375052,180411432
20230811,77.96,75.55,2765909,209955825
20230814,76.63,76.05,3959902,301594718
20230815,76.74,74.73,4484974,338370371
20230816,77.68,76.80,4262782,327501935
20230817,77.40,75.73,5574804,425362046
20230818,75.97,74.81,2692418,204214870
20230821,74.94,73.61,3494810,261187211
20230822,74.91,73.70,5666539,421704603
20230823,75.24,73.63,3050350,226536101
20230824,74.20,73.79,2658668,197187249
20230825,76.30,74.25,2446695,183303945
20230828,76.55,73.53,4792229,357250884
20230829,77.14,74.85,3011197,228657622
20230830,77.21,75.66,5180859,393209443
20230831,77.53,76.90,2035358,156765619
20230901,78.16,76.59,3891401,301103200
20230904,77.02,75.67,2024815,154297517
20230905,78.46,77.33,4407430,345414339
20230906,79.24,78.62,2113157,167201549
20230907,80.54,78.70,5724006,456891520
20230908,81.10,80.69,3990458,322140780
20230911,80.23,78.42,2469102,194944874
20230912,81.45,78.92,3411851,276726539
20230913,82.00,81.31,2255601,184568868
20230914,82.30,81.21,5840600,477413233
20230915,85.68,83.43,4147463,346475501
20230918,84.67,82.02,4984247,419058187
20230919,84.40,83.58,5872544,495563902
20230920,85.64,84.70,2474706,210396364
20230921,83.29,82.29,5694223,473583949
20230922,86.40,84.03,2181525,184173344
20230925,84.51,83.36,3797152,319114318
20230926,85.53,83.73,2823490,240103788
20230927,84.22,83.68,3385970,284650788
20230928,84.91,84.20,3163747,267516334
20230929,84.01,81.66,4297931,356800842
20231002,83.94,82.90,1125908,94024118
20231003,85.22,84.08,3066732,259747820
20231004,87.22,85.49,2867825,247522763
20231005,86.07,85.80,2701240,231801011
20231006,87.62,85.03,1587419,137476540
20231009,84.83,83.80,1957379,165949766
20231010,85.05,83.65,5749064,481688908
20231011,84.71,83.95,2334769,196018849
20231012,84.65,83.69,1688079,142645237
20231013,87.17,85.30,4696185,403750719
20231016,87.38,85.02,2174223,189028629
20231017,88.14,86.58,5606461,489326748
20231018,88.71,86.93,2356146,204930812
20231019,87.13,85.51,4380946,381390751
20231020,86.00,84.18,2879671,245805876
20231023,86.42,84.98,3592022,307860207
20231024,85.53,84.04,3604777,305854756
20231025,85.75,83.56,2072219,175304276
20231026,83.77,82.98,3118669,259568325
20231027,83.98,83.23,3547118,295611221
20231030,84.84,83.14,4251343,357653879
20231031,84.40,81.98,4372446,364795428
20231101,84.69,82.88,1865023,156415521
20231102,82.74,81.67,3696781,305610595
20231103,84.98,84.09,3537941,299239025
20231106,83.35,82.24,4054219,337115137
20231107,82.90,81.55,4683718,386942974
20231108,82.84,80.86,2824581,232762492
20231109,81.30,80.88,2346381,190421838
20231110,83.97,83.08,4803334,401930746
20231113,84.14,83.05,5335658,445708520
20231114,85.45,82.98,2291846,192425720
20231115,86.66,86.02,5170563,444914908
20231116,88.40,86.76,5838085,511004420
20231117,88.39,86.31,3030541,264194776
20231120,89.40,88.35,4168972,370553533
20231121,88.17,88.02,2605773,229401104
20231122,89.13,88.94,5819392,518563622
20231123,90.20,88.93,2937006,263657071
20231124,88.77,87.90,1748644,154050068
20231127,88.82,87.57,1979163,174236850
20231128,87.92,86.14,5246853,456031729
20231129,86.96,85.21,3365470,289588493
20231130,88.72,87.94,4477510,393851816
20231201,88.29,86.35,3423584,298653263
20231204,87.56,86.48,3038273,265719515
20231205,86.69,85.80,4251027,367666326
20231206,84.30,83.50,4811069,404173460
20231207,84.69,84.59,4740174,401043535
20231208,86.37,84.48,2880209,245779036
20231211,87.77,86.22,2020831,175990867
20231212,88.85,88.13,4672513,412878727
20231213,90.91,88.46,2382073,213789777
20231214,92.79,90.71,5591495,513095160
20231215,93.03,89.56,2769782,253233202
20231218,91.32,88.03,3066040,278241208
20231219,89.90,89.59,4660334,418905564
