trade_date,high,low,volume,amount
20231018,53.62,53.17,4819921,256378584
20231019,53.41,51.14,1119761,58821962
20231020,52.52,51.08,5191613,268833258
20231023,53.02,52.68,1773766,93475826
20231024,52.66,51.34,3306761,171737833
20231025,53.30,52.06,2863250,152230653
20231026,53.04,52.23,4963003,260720929
20231027,51.96,50.69,3382360,172858850
20231030,51.65,50.89,1582880,81000746
20231031,52.08,51.06,4724806,242820835
20231101,51.88,51.36,1952063,100465729
20231102,52.25,51.21,1849761,94960994
20231103,51.87,51.67,5208050,269107121
20231106,51.69,50.99,3444971,175843816
20231107,51.16,50.11,1826207,92710627
20231108,51.28,50.56,5826903,297309137
20231109,51.70,50.62,3701292,189859954
20231110,53.78,52.59,2693109,143279761
20231113,53.40,51.89,3660593,194858184
20231114,51.97,51.61,1166318,60515352
20231115,51.96,51.85,1615135,83796190
20231116,53.19,51.81,4408026,231005203
20231117,52.48,51.54,2138100,111386800
20231120,53.60,52.49,1001829,53066504
20231121,54.09,52.67,4149664,221353606
20231122,52.62,52.55,3731207,196293449
20231123,52.30,51.97,1574361,81846593
20231124,52.04,50.75,5917529,304142737
20231127,52.17,51.22,5240292,269178104
20231128,50.94,50.50,5258289,267184218
20231129,51.03,50.27,4667393,237729972
20231130,51.48,50.53,2064406,104930393
20231201,51.40,51.28,1895285,97412152
20231204,49.36,49.04,5674511,280040207
20231205,51.45,50.43,3078198,156292870
20231206,49.85,49.17,5723998,283889846
20231207,50.05,49.95,4579049,228935198
20231208,50.54,49.34,3761114,188238007
20231211,51.38,50.98,4362948,222797789
20231212,52.29,51.83,4320799,224033296
20231213,52.94,52.11,1308533,68826346
20231214,52.25,50.15,1111954,56476578
20231215,52.19,50.99,4725676,243252660
20231218,52.48,51.24,1108937,57665507
20231219,51.10,50.85,3574324,181907519
