trade_date,high,low,volume,amount
20230316,14.41,14.03,5753407,81401258
20230317,14.38,13.96,4624708,66057970
20230320,15.06,14.70,1532927,22868899
20230321,14.92,14.86,1578860,23534193
20230322,14.61,14.44,5349740,77870433
20230323,14.66,14.35,2721230,39226307
20230324,14.40,14.21,4609267,66249589
20230327,14.24,14.05,2244148,31876682
20230328,13.96,13.82,3643403,50772322
20230329,13.90,13.77,3932702,54478227
20230330,13.75,13.29,4962795,67268755
20230331,13.84,13.73,1734368,23918390
20230403,13.51,13.43,4792788,64567048
20230404,13.60,13.51,2843925,38652373
20230405,13.95,13.56,4047113,55843911
20230406,13.97,13.82,4983253,69224233
20230407,14.19,13.95,5882306,83437775
20230410,14.43,14.14,4324102,61719597
20230411,14.58,14.39,1881962,27221537
20230412,14.41,14.13,1617162,23083142
20230413,14.01,13.86,1908732,26730182
20230414,14.13,13.76,2536926,35241069
20230417,13.97,13.69,3476184,48396956
20230418,14.21,14.02,3384666,47829334
20230419,14.08,13.78,3829048,53094608
20230420,13.73,13.70,4217160,57894940
20230421,13.57,13.47,5295096,71809253
20230424,13.88,13.57,5297865,72708444
20230425,13.74,13.59,5045776,68627621
20230426,13.91,13.75,1334616,18460069
20230427,13.78,13.73,2255030,31013330
20230428,13.74,13.28,1470553,19988870
20230501,13.49,13.34,1289560,17330890
20230502,13.14,13.02,1309341,17131006
20230503,12.60,12.45,5879506,73797777
20230504,12.55,12.30,4630155,57579009
20230505,12.36,12.18,2476878,30432017
20230508,12.78,12.62,5562714,70509159
20230509,13.24,12.71,3004485,38319507
20230510,13.11,12.87,1900111,24555829
20230511,13.00,12.85,2567751,33246188
20230512,13.00,12.73,4408776,56898920
20230515,12.65,12.30,2278429,28741959
20230516,12.40,12.30,3948130,48823034
20230517,12.73,12.51,4935835,62356735
20230518,12.54,12.39,2632612,33008652
20230519,12.71,12.39,2184954,27195296
20230522,12.59,12.55,4578318,57635571
20230523,12.93,12.53,4022536,50462377
20230524,12.63,12.41,3346549,41823029
20230525,12.96,12.81,5007487,64508296
20230526,13.08,12.88,4534102,58745810
20230529,12.98,12.80,4977407,64105860
20230530,12.94,12.71,2173942,27828222
20230531,12.68,12.47,4610759,58379924
20230601,12.88,12.71,1460047,18591354
20230602,12.87,12.69,2469965,31724419
20230605,12.79,12.67,5873397,74780731
20230606,12.84,12.49,4331931,54952708
20230607,12.58,12.31,2346688,29050421
20230608,12.38,12.31,5239950,64575989
20230609,12.57,12.45,2486125,30965760
20230612,12.36,12.23,3804362,46687393
20230613,12.35,12.05,1814697,22232129
20230614,12.16,11.88,5278373,63966925
20230615,12.07,11.83,2289087,27542407
20230616,12.23,12.08,2697829,32610483
20230619,11.95,11.68,5278886,62867916
20230620,12.14,12.11,4484945,54335681
20230621,12.42,12.26,2655134,32805585
20230622,12.59,12.51,2481413,31217883
20230623,12.42,12.27,1322215,16408190
20230626,12.11,12.01,4933526,59459149
20230627,11.99,11.93,3524065,42112909
20230628,12.05,11.97,1222499,14640707
20230629,12.01,11.93,1806472,21622996
20230630,11.94,11.73,2024767,24172240
20230703,12.07,11.71,5358763,64008128
20230704,11.89,11.77,3437623,40843621
20230705,12.07,11.76,5545483,66544074
20230706,11.74,11.70,2105683,24721780
20230707,11.87,11.81,5129544,60567940
20230710,12.16,11.65,4323508,51447785
20230711,11.84,11.64,4453055,52531195
20230712,12.48,12.44,1965116,24482100
20230713,12.60,12.45,2973582,37209716
20230714,12.66,12.32,3282114,41238963
20230717,12.47,12.22,1627997,20081460
20230718,12.47,12.24,1342660,16628777
20230719,12.51,12.31,4712083,58562757
20230720,12.73,12.54,2777146,35107264
20230721,12.75,12.48,1700923,21349404
20230724,13.09,12.75,2935712,37475818
20230725,12.71,12.37,2903850,36330695
20230726,12.55,12.47,1149652,14390571
20230727,12.19,11.97,1764995,21500205
20230728,12.51,12.03,4334480,52803467
20230731,12.38,12.27,1461581,18011318
20230801,12.07,11.80,2777070,33430547
20230802,12.23,12.16,4624576,56264829
20230803,12.29,12.22,1026131,12574644
20230804,11.97,11.93,2303241,27548100
20230807,11.96,11.70,4193096,49415415
20230808,11.77,11.69,4416497,51638000
20230809,11.81,11.72,4143241,48827220
20230810,12.13,11.96,3972005,47800834
20230811,11.99,11.89,3115499,37119703
20230814,11.82,11.74,1816745,21331251
20230815,11.77,11.60,2400585,28023676
20230816,11.23,11.15,3512863,39325724
20230817,11.47,11.16,1664531,18764446
20230818,11.28,11.09,3859019,43408378
20230821,11.23,11.18,2643873,29605330
20230822,11.47,11.36,4343437,49628669
20230823,11.43,11.28,2739083,31164479
20230824,11.28,11.17,4710892,53003970
20230825,11.60,11.39,4963465,56706953
20230828,11.35,11.25,5736872,65102187
20230829,11.37,11.18,2787677,31658982
20230830,11.47,11.06,4700238,53134207
20230831,11.31,11.28,4224735,47745398
20230901,11.47,11.22,5193525,58896281
20230904,11.49,11.35,3074004,35032709
20230905,11.28,11.18,2061121,23082608
20230906,11.57,11.38,2669747,30493631
20230907,11.38,11.30,1294167,14697792
20230908,11.47,11.29,1477420,16676695
20230911,11.53,11.37,1684522,19258756
20230912,11.42,11.32,3198338,36319171
20230913,11.50,11.35,5992514,68548745
20230914,11.74,11.53,4052455,47154620
20230915,11.82,11.60,2306995,27218195
20230918,11.81,11.68,3459396,40563784
20230919,12.08,11.83,3006140,35794825
20230920,11.96,11.72,2524539,29977739
20230921,11.78,11.74,5566292,65349321
20230922,11.69,11.49,1090025,12643222
20230925,11.71,11.53,3093715,36070743
20230926,11.71,11.37,3342601,38595385
20230927,11.89,11.76,3697731,43556536
20230928,11.93,11.87,4409179,52593373
20230929,12.09,11.98,1792377,21574115
20231002,12.32,12.20,4926077,60332408
20231003,12.61,12.38,2954872,36715243
20231004,12.42,12.25,2521509,30979110
20231005,12.75,12.73,2240077,28550852
20231006,12.55,12.33,3032100,37808513
20231009,12.59,12.43,1875211,23445759
20231010,12.37,12.08,2518362,30631967
20231011,12.32,11.90,5405683,65499599
20231012,12.08,11.99,1858002,22372509
20231013,11.82,11.79,2667274,31469839
20231016,12.09,11.75,4842704,57618438
20231017,11.98,11.83,4987264,59454709
20231018,11.93,11.86,1268618,15129473
20231019,11.78,11.70,2825677,33188104
20231020,12.06,11.93,2152348,25819914
20231023,11.98,11.86,5517391,65992432
20231024,12.21,12.02,1175405,14218002
20231025,11.86,11.81,2652320,31379882
20231026,12.22,12.05,3691269,44618580
20231027,12.04,11.83,4768112,57361422
20231030,12.52,12.20,3680753,44940127
20231031,12.32,12.12,3194874,38784326
20231101,12.32,12.10,2818241,34195375
20231102,12.33,12.13,4521748,55276808
20231103,12.33,12.13,4936826,60338436
20231106,12.79,12.42,4628896,58390490
20231107,12.71,12.57,1648537,20750746
20231108,12.64,12.44,5093352,63891126
20231109,12.98,12.62,4296925,54801461
20231110,12.86,12.59,4906273,62773183
20231113,12.69,12.40,3144027,39689406
20231114,12.60,12.54,1693038,21295251
20231115,12.96,12.63,4835614,61546446
20231116,12.93,12.72,4585407,58463779
20231117,13.01,12.93,4381624,56846052
20231120,12.79,12.53,2292827,29254259
20231121,12.83,12.75,4446657,57033243
20231122,12.78,12.64,4502687,57145085
20231123,12.64,12.57,3943793,49821092
20231124,12.58,12.38,4971235,62276375
20231127,12.59,12.29,5012772,62063002
20231128,12.86,12.74,2674034,34294414
20231129,12.95,12.82,5366443,69040956
20231130,13.10,12.84,1913911,24929619
20231201,13.25,12.95,1603408,21018615
20231204,13.59,13.41,4164893,56227827
20231205,13.45,13.34,5768247,77297668
20231206,13.27,13.13,5908154,77730093
20231207,13.38,13.23,5202881,69151133
20231208,13.12,13.11,1046569,13726509
20231211,13.54,13.28,5674238,76114543
20231212,13.36,13.15,4305192,57011073
20231213,13.21,13.18,5040659,66545975
20231214,13.49,13.11,4495773,59992292
20231215,13.15,13.06,5396304,70888645
20231218,13.21,13.09,2963933,38800173
20231219,13.19,13.11,4271363,56234088
