trade_date,high,low,volume,amount
20230502,66.82,64.76,4222207,278007989
20230503,64.08,63.87,1797340,114803238
20230504,63.06,62.65,2843141,179109757
20230505,63.71,63.17,2320039,146550574
20230508,64.08,62.77,1905832,121482258
20230509,65.45,64.18,2150027,138540961
20230510,64.26,63.52,2764252,175772863
20230511,63.27,61.15,1023646,63486442
20230512,63.79,61.22,2603650,162253296
20230515,63.42,62.20,1163211,72868807
20230516,63.43,62.60,1920110,120324843
20230517,64.16,63.41,1870839,118675976
20230518,64.16,63.71,1014210,64831405
20230519,66.02,64.35,3350977,217585334
20230522,66.77,64.46,2275767,149311777
20230523,65.32,64.33,5347600,346609340
20230524,65.48,65.09,1204807,78653580
20230525,65.71,64.74,2241881,146318376
20230526,66.38,65.45,1781764,118190958
20230529,66.83,66.09,5191115,345400768
20230530,64.18,63.38,2821503,180798106
20230531,64.41,63.76,5521815,354908464
20230601,64.73,63.72,5326435,342331074
20230602,63.38,62.28,1406992,88923572
20230605,62.29,61.99,3221031,200004958
20230606,63.90,62.74,4570352,288701432
20230607,62.82,62.45,1824129,114307158
20230608,62.93,61.61,4249982,266740679
20230609,64.55,62.80,4826480,307902972
20230612,65.17,64.23,2760832,177527357
20230613,64.59,63.81,2800324,179653355
20230614,63.27,62.06,2135210,135055067
20230615,63.34,62.30,3364525,212697676
20230616,63.57,62.36,2130337,134338613
20230619,63.68,63.11,1094945,69441142
20230620,63.08,61.11,3012527,187479374
20230621,62.89,62.14,4251376,266204751
20230622,63.75,63.12,3593653,227787996
20230623,62.24,60.09,1227626,75044426
20230626,61.88,60.83,2466506,150086077
20230627,61.92,60.93,5539972,341030836
20230628,62.56,60.94,5185055,322898407
20230629,63.71,62.93,4207302,265821312
20230630,63.76,62.82,4771225,302927165
20230703,63.01,61.72,2387085,148353592
20230704,60.23,59.28,1897728,113788548
20230705,62.14,60.55,4602061,279333168
20230706,63.41,61.92,3032711,189835120
20230707,62.56,61.93,2858553,177304691
20230710,61.61,61.30,3859014,236641679
20230711,63.02,62.26,4221469,264156739
20230712,64.13,63.59,2909651,185821308
20230713,64.99,62.79,3987885,256247539
20230714,64.29,63.98,4135794,265436926
20230717,66.29,64.85,3280076,214367571
20230718,66.77,66.19,1797995,119011949
20230719,67.38,65.88,1458685,96556158
20230720,66.26,65.37,3903057,257834769
20230721,67.83,66.91,3012495,203498514
20230724,68.35,67.89,4056905,276413498
20230725,69.86,68.53,2065778,142002402
20230726,69.41,68.64,4017119,277050743
20230727,69.10,68.34,5272449,361220439
20230728,69.52,68.51,5576674,383024872
20230731,68.26,67.36,3885147,262788738
20230801,65.97,64.58,3376143,221877802
20230802,66.97,66.08,4499818,300400163
20230803,66.94,66.29,2191268,145614676
20230804,67.09,66.59,2608436,173842914
20230807,66.95,65.63,1881657,123718547
20230808,65.68,64.66,3874197,252826251
20230809,67.18,65.42,5284598,346831706
20230810,64.78,63.62,5820423,375408435
20230811,65.04,64.35,1497141,96971882
20230814,63.66,63.18,4090789,258692510
20230815,63.38,61.58,1991825,123948445
20230816,61.70,60.50,3557978,216352034
20230817,60.94,59.74,3313217,200858241
20230818,60.31,59.53,2918876,175965312
20230821,61.16,59.91,5242085,317258791
20230822,61.26,60.76,2094279,127470733
20230823,59.11,57.72,2956261,173398886
20230824,59.35,58.54,4936680,289265253
20230825,59.30,58.07,5149506,302010206
20230828,59.27,58.84,1240512,73256905
20230829,60.08,59.02,1136600,67687933
20230830,61.25,60.42,5805983,352425002
20230831,62.74,61.82,1356250,84025137
20230901,61.07,58.71,3631685,220051388
20230904,61.38,61.02,1933143,118066820
20230905,61.71,60.67,2693423,165212995
20230906,60.47,60.23,1140675,68896155
20230907,61.30,59.40,3903870,236636302
20230908,61.82,60.93,1668738,102357745
20230911,60.83,60.15,5277289,320806934
20230912,62.62,61.51,5712873,353647563
20230913,60.47,60.02,1292108,77933474
20230914,60.97,59.78,1950913,117911607
20230915,60.41,60.00,1494663,90224054
20230918,60.00,59.90,4837906,289883375
20230919,59.27,58.94,3301368,195443392
20230920,61.23,60.28,5793547,353444530
20230921,60.71,59.75,4720901,283920089
20230922,61.69,59.70,5080686,307607648
20230925,60.83,60.08,2248485,136683356
20230926,60.43,59.03,1453020,86738774
20230927,61.28,59.80,1172362,70177199
20230928,60.26,59.11,4857796,291527332
20230929,60.33,60.11,1806880,108797101
20231002,60.90,60.45,3009988,182812050
20231003,61.49,61.28,4122549,252876732
20231004,62.43,61.73,1380254,85837967
20231005,63.10,62.15,2812744,176370234
20231006,62.17,61.30,2965885,184212421
20231009,62.84,62.49,4595481,288633655
20231010,62.89,60.98,2992142,186043811
20231011,61.65,61.14,4094001,252122912
20231012,63.25,62.14,3491399,218325461
20231013,63.88,62.34,5848856,368661873
20231016,65.01,63.64,1332004,84913171
20231017,63.56,61.51,1644181,102375787
20231018,61.27,60.69,5935817,362744392
20231019,60.06,59.09,2060316,123612254
20231020,60.69,60.54,5583522,338593173
20231023,60.74,60.01,4667643,282769556
20231024,59.76,59.68,3221979,192290053
20231025,59.62,58.84,4181757,247615418
20231026,58.70,58.20,4682305,274619849
20231027,56.98,55.92,5499569,310836521
20231030,59.03,57.24,3827241,223230748
20231031,60.00,58.32,5546701,331387531
20231101,60.28,59.47,4093000,244100421
20231102,59.73,59.20,3352574,200179484
20231103,58.87,58.01,5626124,330725113
20231106,60.00,57.92,3660841,218286547
20231107,58.95,57.96,2928217,171116859
20231108,56.53,55.86,4601999,257919339
20231109,55.80,54.55,2558811,141001902
20231110,54.42,53.72,5477488,296227212
20231113,54.39,54.00,3911081,212217204
20231114,55.16,54.32,2821211,154122442
20231115,54.30,53.59,4726825,255457927
20231116,54.66,53.45,4744889,257683631
20231117,53.62,52.37,4719897,252087302
20231120,53.79,52.09,4379847,231502269
20231121,51.97,51.11,2984583,154478033
20231122,52.34,51.65,3205028,167472498
20231123,52.49,52.30,1665836,87159446
20231124,51.89,50.68,1081106,55379371
20231127,52.31,51.52,4929835,254446750
20231128,53.48,51.67,4302869,224476647
20231129,51.22,50.81,5194981,264425009
20231130,51.26,50.56,3688363,187780249
20231201,50.93,50.80,3991610,202933168
20231204,53.02,51.80,2447300,126965538
20231205,52.81,52.28,5705655,300095177
20231206,53.97,53.09,4301007,230353246
20231207,54.36,53.49,3722058,200835127
20231208,53.90,52.86,3014206,160043772
20231211,54.05,53.64,5644306,303148147
20231212,54.71,53.35,3657478,197286787
20231213,55.16,54.69,3633589,200063669
20231214,55.12,54.27,1044799,57358896
20231215,53.93,53.06,1545384,82628881
20231218,52.19,51.90,3906542,203742531
20231219,51.15,51.04,2770415,141623571
