cash_dividend,split_ratio,total_shares,float_shares,eps_ttm,pe_ttm,pb_lf,roe_ttm
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
0.0,1.0,1000000000,800000000,0.85,41.0,2.5,0.12
