trade_date,high,low,volume,amount
20230628,56.42,54.88,1796198,98880116
20230629,53.52,52.78,4074067,215464212
20230630,52.66,51.34,4795550,250736125
20230703,53.61,52.60,3076678,162697054
20230704,52.60,51.76,5526388,289067555
20230705,52.05,51.95,5108173,265709703
20230706,51.54,51.24,4944421,254662143
20230707,53.74,53.01,5548248,295279651
20230710,55.06,53.42,3876424,209264009
20230711,52.93,52.18,2967776,155780568
20230712,53.09,51.97,2071364,108800717
20230713,51.85,50.60,2044570,105083043
20230714,53.69,52.69,5423879,286333361
20230717,53.86,52.36,2937798,156223957
20230718,54.61,53.20,4332674,232008636
20230719,55.36,53.97,3011522,164553605
20230720,54.53,54.21,4607983,250351570
20230721,54.81,53.41,5072880,273471763
20230724,53.89,53.83,3347977,180293085
20230725,53.58,53.13,4091033,219060956
20230726,55.00,53.92,4867634,265886153
20230727,55.60,54.98,5462845,303229782
20230728,55.68,54.99,1785497,98359731
20230731,56.25,55.67,2354638,131813196
20230801,56.00,55.00,1186508,65627383
20230802,55.00,54.39,5383610,293681116
20230803,55.54,55.15,4094916,227171329
20230804,54.31,53.88,5258327,285448111
20230807,54.65,53.57,2209493,119933311
20230808,54.78,54.46,4870534,266252748
20230809,53.11,52.35,3394662,179240893
20230810,53.23,52.76,1613551,85615232
20230811,53.74,52.79,2305739,122581846
20230814,55.06,54.33,3077628,167976727
20230815,52.65,52.54,3678198,193654913
20230816,53.35,53.01,3669825,195276259
20230817,54.75,53.44,5904627,317257620
20230818,54.34,53.76,3820506,206029602
20230821,54.49,53.89,3024637,164124470
20230822,52.38,51.95,1589770,82763769
20230823,53.64,53.31,4676646,250441883
20230824,54.08,51.90,4545146,241235727
20230825,53.71,52.09,5465435,288927819
20230828,55.11,53.83,2064186,111129702
20230829,54.94,54.31,5910010,323597608
20230830,54.96,54.36,3521254,192937104
20230831,55.44,54.27,2864093,155928565
20230901,54.84,53.37,1188874,64761274
20230904,55.54,54.86,4048811,223276402
20230905,56.91,55.80,4487623,254490920
20230906,56.08,55.08,2122889,117795358
20230907,55.46,54.42,4575958,252802981
20230908,56.41,55.91,1934682,109121777
20230911,55.18,54.76,5817484,318790085
20230912,56.97,55.19,2900991,160693195
20230913,55.51,55.12,3234321,178616930
20230914,55.94,54.76,1828786,100558792
20230915,55.06,53.81,2489878,136415029
20230918,55.73,54.78,3548957,194664355
20230919,56.14,55.47,5736356,319336061
20230920,56.20,56.08,3242799,181922009
20230921,56.50,56.12,2510502,141178882
20230922,55.42,54.86,3829555,211596356
20230925,54.17,53.92,5380156,291109476
20230926,54.10,53.62,5610181,301708947
20230927,54.60,53.36,5059096,273826183
20230928,54.21,53.70,1873330,100918060
20230929,54.21,53.41,5843717,312727948
20231002,54.24,53.55,4302522,230872225
20231003,54.27,52.64,3117244,166944725
20231004,54.39,52.94,5226585,281447846
20231005,56.94,55.62,1495009,83164716
20231006,55.83,55.15,4291598,238036676
20231009,55.36,54.37,1520920,83320018
20231010,56.73,55.79,1369775,76528640
20231011,56.98,54.59,2052888,115784875
20231012,56.35,55.93,4705897,264207412
20231013,56.25,56.12,3599000,202346637
20231016,56.84,56.29,1618280,91574979
20231017,56.70,55.94,3566339,201223853
20231018,56.72,56.48,4670637,263881774
20231019,55.98,55.30,5118701,284310608
20231020,56.27,55.20,1734315,96008052
20231023,55.35,54.90,5580165,307206729
20231024,56.73,55.78,3840600,217389257
20231025,55.00,54.73,4157041,227739496
20231026,56.08,55.22,1710095,95036128
20231027,56.20,54.89,1377098,76603108
20231030,55.10,54.54,4059742,223057216
20231031,54.39,53.51,3991296,216211671
20231101,55.55,54.85,3237466,177709671
20231102,54.43,54.08,3055650,165570637
20231103,53.00,52.42,4598228,242350487
20231106,55.21,54.88,1715617,94235815
20231107,55.28,54.39,1556414,84909623
20231108,55.82,55.40,4863003,270612473
20231109,55.82,55.11,5442479,302550533
20231110,55.87,55.43,2754765,153587460
20231113,55.44,53.59,2085467,114629978
20231114,54.65,54.60,4831395,263941911
20231115,56.30,56.00,3175961,178417190
20231116,56.40,56.15,4781343,269580209
20231117,55.79,54.80,3745910,208651309
20231120,55.21,54.07,5815164,316744468
20231121,53.50,53.05,5035222,268641329
20231122,53.74,53.17,3714546,198257080
20231123,53.96,53.05,4149156,221536867
20231124,54.44,54.10,3316178,180204532
20231127,53.76,53.00,5804292,311208594
20231128,53.13,52.08,1613757,85582350
20231129,52.80,52.10,4817808,251688733
20231130,52.46,52.04,5701981,298001669
20231201,52.55,52.15,3701146,194289700
20231204,53.61,52.28,5457380,289171103
20231205,53.44,52.35,1857517,97846994
20231206,54.90,54.76,5141453,281821374
20231207,55.33,54.49,2594136,143188232
20231208,56.24,55.86,3429480,191564100
20231211,56.80,55.36,1492070,84383116
20231212,57.54,56.65,5256664,299166015
20231213,57.02,55.60,4047408,229465314
20231214,56.39,55.55,2220497,124539973
20231215,57.61,56.55,2579882,146858426
20231218,56.82,56.57,2753549,156344625
20231219,58.73,57.22,4727589,274180022
