trade_date,high,low,volume,amount
20230313,7.91,7.79,3292452,25802369
20230314,7.80,7.62,5041150,38983520
20230315,7.73,7.68,2873080,22170539
20230316,7.84,7.78,2261038,17604179
20230317,7.73,7.59,3508421,27015635
20230320,7.54,7.30,3583866,26907711
20230321,7.64,7.46,5601238,42176886
20230322,7.72,7.62,4588427,34986288
20230323,7.42,7.32,5824284,43133078
20230324,7.45,7.32,2292355,16868949
20230327,7.31,7.28,1907380,13909365
20230328,7.46,7.33,1739936,12931605
20230329,7.36,7.15,2940862,21275693
20230330,7.21,7.15,5333463,38379520
20230331,7.06,7.00,4876045,34222117
20230403,6.92,6.89,4845540,33425404
20230404,6.94,6.87,2168908,14943699
20230405,6.89,6.80,3791761,25940978
20230406,6.89,6.73,4753795,32395729
20230407,6.78,6.61,2767896,18615804
20230410,6.55,6.48,4141076,27117401
20230411,6.66,6.57,5978111,39660865
20230412,6.81,6.69,2522683,17102807
20230413,6.78,6.73,2308695,15624331
20230414,6.73,6.68,5938162,39904552
20230417,6.96,6.85,2591789,17755831
20230418,6.90,6.82,5452810,37603493
20230419,6.94,6.87,1889085,13063777
20230420,7.05,6.93,2121747,14863127
20230421,6.96,6.85,5203320,35886743
20230424,6.80,6.74,2292563,15578940
20230425,6.87,6.76,1430195,9720214
20230426,6.72,6.62,4851665,32342872
20230427,6.74,6.63,1893867,12613856
20230428,6.78,6.67,5039276,33642643
20230501,6.75,6.68,2724572,18329615
20230502,6.80,6.76,5562306,37673041
20230503,6.65,6.60,2562068,16947731
20230504,6.61,6.57,3776967,24897011
20230505,6.64,6.61,5665598,37499068
20230508,6.74,6.68,3989758,26795895
20230509,6.85,6.68,4476716,30495781
20230510,6.78,6.77,1699332,11511137
20230511,6.75,6.71,2687177,18121335
20230512,6.65,6.58,4330294,28618760
20230515,6.58,6.54,3551492,23263461
20230516,6.55,6.44,5209290,33641515
20230517,6.37,6.22,2883217,18208752
20230518,6.28,6.21,2562675,16083826
20230519,6.39,6.28,3694061,23521517
20230522,6.60,6.51,4408607,28719190
20230523,6.57,6.48,5954707,38928748
20230524,6.52,6.45,5067574,33028478
20230525,6.58,6.47,2296700,15027874
20230526,6.75,6.56,2497741,16523907
20230529,6.67,6.63,4722484,31464613
20230530,6.72,6.68,1166138,7807744
20230531,6.70,6.63,5216940,34770660
20230601,6.65,6.57,5163243,34217799
20230602,6.85,6.84,3626724,24837239
20230605,7.00,6.90,2084998,14493940
20230606,6.93,6.84,1604486,10986642
20230607,7.00,6.81,1319020,9132205
20230608,6.85,6.79,1862891,12726352
20230609,6.99,6.79,5273355,36116032
20230612,6.85,6.78,5850182,39699893
20230613,6.83,6.76,4569683,31106330
20230614,6.81,6.72,1742378,11745417
20230615,6.72,6.70,1167072,7826509
20230616,6.80,6.73,5518287,37249473
20230619,6.83,6.75,3575158,24336241
20230620,6.76,6.58,4336112,28652793
20230621,6.75,6.68,3622320,24375341
20230622,6.52,6.49,2815340,18298209
20230623,6.41,6.33,4020636,25504106
20230626,6.33,6.26,1919575,12064895
20230627,6.40,6.33,2567027,16248851
20230628,6.37,6.27,4631819,29257506
20230629,6.30,6.25,3235639,20251229
20230630,6.36,6.27,1855844,11792225
20230703,6.41,6.34,1908618,12128992
20230704,6.37,6.26,5287718,33558993
20230705,6.45,6.32,5041270,32382845
20230706,6.36,6.24,4242733,26939265
20230707,6.59,6.43,1295988,8504540
20230710,6.80,6.68,2417379,16171970
20230711,6.71,6.58,3684406,24632407
20230712,6.74,6.61,4692066,31386052
20230713,6.78,6.66,3268050,21912704
20230714,6.82,6.75,3626659,24593397
20230717,6.86,6.72,1075996,7343173
20230718,6.81,6.71,2442671,16456191
20230719,6.73,6.59,2093697,13877381
20230720,6.77,6.72,3820915,25759339
20230721,6.60,6.50,1241501,8186785
20230724,6.52,6.48,3204374,20851698
20230725,6.66,6.56,5208902,34514143
20230726,6.58,6.36,1774730,11495397
20230727,6.59,6.48,2135386,13950376
20230728,6.74,6.63,1578860,10487801
20230731,6.95,6.84,4015399,27684618
20230801,7.08,6.94,5034662,35437031
20230802,7.16,7.00,2292074,16185844
20230803,7.00,6.90,3919356,27237847
20230804,7.11,7.03,4837287,34351593
20230807,7.33,7.18,5949247,43087296
20230808,7.66,7.29,5749533,42685421
20230809,7.68,7.60,5868869,44649711
20230810,7.75,7.60,2539796,19337844
20230811,7.63,7.54,5587345,42335585
20230814,7.49,7.38,1109919,8268698
20230815,7.63,7.39,5397031,40489364
20230816,7.63,7.56,5620631,42731634
20230817,7.59,7.49,3754619,28274031
20230818,7.57,7.50,2930427,22149381
20230821,7.71,7.67,3671138,28180874
20230822,8.01,7.80,3750698,29504004
20230823,7.80,7.76,3429228,26677245
20230824,7.81,7.75,1085048,8412672
20230825,7.75,7.54,5792906,44254757
20230828,7.59,7.39,1269817,9557585
20230829,7.77,7.60,2996142,22852222
20230830,7.83,7.58,5779065,44752656
20230831,7.76,7.67,5407466,41624664
20230901,7.67,7.53,1234775,9472706
20230904,7.73,7.56,3740947,28438261
20230905,7.85,7.69,5064817,39607485
20230906,7.86,7.65,3959441,30682462
20230907,7.82,7.55,1775287,13691303
20230908,7.67,7.59,3954146,30106790
20230911,7.76,7.64,1737905,13372671
20230912,7.64,7.53,1393424,10642423
20230913,7.44,7.35,2652524,19682223
20230914,7.57,7.39,2373480,17686597
20230915,7.48,7.35,5295989,39571829
20230918,7.47,7.30,2377635,17721131
20230919,7.52,7.45,1139647,8505829
20230920,7.57,7.47,2431339,18224867
20230921,7.59,7.54,5581988,42099382
20230922,7.76,7.65,1383879,10626664
20230925,7.90,7.68,3368242,26159120
20230926,8.00,7.85,4729836,37333006
20230927,8.00,7.84,3770739,30097628
20230928,8.07,7.89,4212463,33904755
20230929,8.06,7.88,5840648,46941692
20231002,8.21,7.86,4226402,34016126
20231003,8.14,7.71,3393695,26780366
20231004,8.10,8.00,2095188,16830157
20231005,8.39,8.19,4709252,39057020
20231006,8.44,8.28,5744692,47600656
20231009,8.18,8.15,4659324,38055131
20231010,8.32,8.21,1922435,15790635
20231011,8.22,8.09,4157588,34005161
20231012,8.36,8.25,5196146,43127702
20231013,8.14,8.08,4687797,37949763
20231016,8.34,8.29,3042457,25249845
20231017,8.69,8.41,1784748,15145215
20231018,8.63,8.38,3218193,27510295
20231019,8.32,8.19,5325712,44059349
20231020,8.31,8.23,3941711,32461710
20231023,8.48,8.42,3501597,29540349
20231024,8.53,8.26,5909498,49997324
20231025,8.36,8.24,3339211,27874535
20231026,8.38,8.17,2733658,22882927
20231027,8.41,8.35,2814435,23579210
20231030,8.28,8.13,4822110,39648510
20231031,8.24,8.16,3817543,31373508
20231101,8.38,8.33,1180916,9853312
20231102,8.47,8.39,2787316,23612048
20231103,8.64,8.45,4484967,38620049
20231106,8.73,8.65,4783595,41430498
20231107,8.58,8.53,1876177,16090284
20231108,8.65,8.54,2640850,22639705
20231109,8.89,8.82,4604538,40708551
20231110,8.99,8.82,5747229,51310561
20231113,9.05,8.87,4266604,38559873
20231114,8.90,8.88,1647048,14651942
20231115,9.08,9.02,1400529,12686949
20231116,9.18,9.04,4097672,37255320
20231117,9.36,9.29,2932428,27333397
20231120,9.30,9.19,1372621,12722644
20231121,9.31,9.11,2903533,26877314
20231122,9.26,9.08,2113342,19491320
20231123,9.21,9.12,2967279,27112082
20231124,9.10,9.06,3293029,29942257
20231127,9.13,9.11,2588655,23596906
20231128,9.32,9.00,4797352,43735186
20231129,9.22,9.06,5209629,47757944
20231130,9.51,9.36,5218217,49306933
20231201,9.61,9.48,5007507,47766891
20231204,9.71,9.37,3498458,33671650
20231205,9.64,9.26,3953134,37650025
20231206,9.92,9.67,1973755,19350210
20231207,9.81,9.60,1087311,10539373
20231208,9.42,9.28,3171003,29731937
20231211,9.56,9.40,4215487,39627927
20231212,9.55,9.42,1283330,12140323
20231213,9.51,9.32,1168610,10902068
20231214,9.62,9.48,5948018,56688446
20231215,9.29,9.29,3528151,32771139
20231218,9.26,9.07,5650480,51247208
20231219,9.07,9.02,3924043,35548882
