trade_date,high,low,volume,amount
20230413,29.39,29.05,1772511,51735843
20230414,29.77,29.30,5622319,164912447
20230417,29.84,29.68,1056460,31410051
20230418,30.16,29.83,1300365,38867932
20230419,30.50,29.88,5830521,175040785
20230420,30.23,29.30,5682428,169939700
20230421,29.19,29.04,3581751,104346056
20230424,28.85,28.58,3005173,86205982
20230425,28.42,27.78,1610968,45506049
20230426,29.02,28.06,1319996,37973148
20230427,28.27,27.65,2015456,56771786
20230428,28.30,27.74,4274533,118747267
20230501,26.67,26.47,5074834,135090893
20230502,26.96,26.66,2837777,75933325
20230503,26.71,26.50,3005775,79780903
20230504,26.89,26.62,3894879,104045527
20230505,27.48,26.55,5734594,154516265
20230508,27.57,26.63,4549857,123610795
20230509,28.08,27.77,4445275,123984262
20230510,28.64,28.42,3897046,111345157
20230511,29.30,28.99,5193122,151278120
20230512,30.07,29.70,5715186,170087758
20230515,29.91,29.60,3483577,103926661
20230516,29.66,29.01,2018394,59224540
20230517,29.64,29.61,2532213,75035115
20230518,30.02,29.61,2331239,69319518
20230519,30.36,30.01,3343192,100857548
20230522,30.21,29.46,3652378,109546876
20230523,30.59,29.88,1832410,55059696
20230524,29.86,29.79,4698629,140153057
20230525,30.36,30.21,5851790,176968980
20230526,30.63,30.14,2959196,89889306
20230529,30.24,30.11,5810798,175503409
20230530,30.53,30.42,3079080,93788707
20230531,30.31,29.83,1901894,57224910
20230601,29.77,29.50,5937400,175983636
20230602,29.72,29.18,1458066,42704943
20230605,29.38,29.12,3014181,87883382
20230606,28.95,28.84,4034301,116479310
20230607,29.30,28.96,1009340,29334175
20230608,28.77,28.60,3022106,86620995
20230609,28.89,27.76,5752489,164134255
20230612,28.19,27.44,2628823,73340357
20230613,27.21,26.67,5943393,160678702
20230614,26.94,26.45,3434037,92037132
20230615,27.33,27.06,3505618,95675224
20230616,27.96,27.85,4829394,134912540
20230619,28.66,28.38,2248249,63825542
20230620,28.20,27.79,2396085,66701839
20230621,27.96,27.55,1872113,51921573
20230622,27.63,27.03,5681200,156527479
20230623,27.51,27.45,4848252,133245935
20230626,27.92,27.41,5344687,147173901
20230627,27.67,27.12,3372135,92738408
20230628,27.98,27.52,3946768,109230014
20230629,28.65,28.03,1834143,51597093
20230630,28.95,28.17,3781760,108609519
20230703,28.54,27.90,3953078,112338430
20230704,28.78,28.65,5572637,160179699
20230705,28.69,28.43,4717066,134558649
20230706,28.74,27.64,1830989,51239671
20230707,28.01,27.68,1449624,40319973
20230710,27.86,27.58,2618088,72889355
20230711,28.32,27.71,5319792,149130874
20230712,28.04,27.67,2118189,59193344
20230713,28.33,27.86,4413224,124032173
20230714,28.49,28.26,3306808,93834220
20230717,28.80,27.73,5723870,162540210
20230718,28.99,28.48,4215422,121327205
20230719,28.67,28.05,3712647,105190950
20230720,28.69,28.06,5590214,158435653
20230721,28.18,27.56,3808427,105852852
20230724,27.22,26.80,3190974,85947407
20230725,27.25,26.59,5072589,137149977
20230726,26.88,26.81,5280116,141875574
20230727,27.59,26.87,3565984,96774037
20230728,27.62,26.91,3148634,85350194
20230731,27.45,26.81,4257943,116113406
20230801,28.00,27.31,2382801,65769186
20230802,27.86,27.55,3707783,102509153
20230803,27.54,27.29,3497668,96090622
20230804,27.47,27.10,4699205,128184774
20230807,27.01,26.86,3313935,89315858
20230808,27.28,26.86,3291633,88900779
20230809,27.05,26.82,3004253,81174090
20230810,26.95,26.02,1070160,28603580
20230811,26.32,25.79,2393750,62482888
20230814,26.57,26.25,5959593,156784640
20230815,26.18,26.05,5311186,138922697
20230816,25.71,25.20,1129371,28622386
20230817,26.26,25.51,3431105,88439863
20230818,25.99,25.52,1055958,27270387
20230821,26.24,25.67,4303919,112449394
20230822,27.15,26.56,3459780,93084021
20230823,26.92,26.77,4933496,132794987
20230824,27.89,27.39,2297515,63537027
20230825,27.39,26.67,3447442,92935375
20230828,27.48,26.82,1114711,29977102
20230829,27.85,27.00,1378889,37411031
20230830,26.64,25.98,4129629,108874305
20230831,26.74,26.31,2654888,70828845
20230901,26.46,26.11,5341990,141150161
20230904,26.70,25.61,4987807,129805735
20230905,25.32,25.10,4865137,122877748
20230906,25.80,25.09,5956455,151213693
20230907,25.60,24.55,4447219,111186789
20230908,25.61,24.99,1858852,47065026
20230911,24.87,24.20,4412998,109193447
20230912,24.42,23.82,5431328,132390842
20230913,24.65,24.25,5187803,127210211
20230914,24.14,23.55,3967034,94132691
20230915,24.25,23.92,1935590,46564811
20230918,24.26,24.17,5717405,138239752
20230919,25.18,25.00,4010155,100586845
20230920,25.74,25.03,3083137,77939211
20230921,25.85,25.36,2180483,55617324
20230922,25.56,25.12,2537075,64618172
20230925,24.93,24.48,4214583,104856666
20230926,25.11,24.55,5949576,147424739
20230927,25.24,24.81,5567496,139637594
20230928,24.64,24.25,1385080,33945605
20230929,24.35,24.15,1861285,45165039
20231002,24.16,23.61,1308324,31355402
20231003,24.49,24.21,4787834,116065416
20231004,23.64,23.25,4707194,111226931
20231005,24.03,23.54,1644819,39342874
20231006,24.39,24.07,1664114,40508210
20231009,24.31,24.04,4934577,118711509
20231010,24.10,24.05,2606663,62710894
20231011,24.49,24.29,1440497,35211319
20231012,24.07,23.81,3734817,89656091
20231013,24.37,23.81,2647222,64230081
20231016,24.28,23.96,3093359,74461621
20231017,24.60,24.17,4684844,114928930
20231018,24.49,23.98,3595436,86594698
20231019,24.20,23.87,2114239,50790353
20231020,24.77,24.20,5142825,125463530
20231023,24.39,24.06,3812370,92738411
20231024,24.66,24.30,1767996,43019114
20231025,24.39,24.27,1197584,29198235
20231026,25.26,24.90,4701695,117285410
20231027,25.29,24.88,1217868,30430907
20231030,25.60,25.35,3866881,98322533
20231031,25.14,24.90,2507816,62900975
20231101,25.19,24.53,5606251,140795880
20231102,25.38,24.73,2235780,56373239
20231103,25.15,24.92,2678880,67202224
20231106,25.43,24.95,1924515,48378177
20231107,25.67,25.40,3998233,102439809
20231108,25.97,25.60,2988285,77322333
20231109,26.30,25.82,5233337,136778717
20231110,26.78,26.16,2879691,76354922
20231113,26.80,26.55,3904632,104581529
20231114,26.53,26.41,3207860,84718151
20231115,26.16,25.86,4464269,116359812
20231116,26.49,26.23,4466402,117835186
20231117,27.08,26.46,2648580,70473461
20231120,26.54,26.47,4063171,107638172
20231121,26.70,25.77,3321610,87791139
20231122,26.17,26.07,5750173,150404180
20231123,26.29,25.61,4749192,123880798
20231124,26.06,25.68,5956399,155003550
20231127,26.34,26.02,5460760,143534231
20231128,26.37,26.09,1075051,28352578
20231129,26.72,26.13,1256341,33057241
20231130,26.32,25.83,2462488,64120946
20231201,26.13,25.70,4373205,113688453
20231204,26.03,25.49,2360784,60609651
20231205,26.70,25.69,1356739,35499155
20231206,25.85,25.31,4478237,114192211
20231207,25.87,25.48,2895848,73856820
20231208,25.47,25.00,5007542,126452835
20231211,25.77,25.51,1020119,26161876
20231212,26.18,25.76,5669003,146362162
20231213,26.01,25.55,1731055,44689602
20231214,25.98,25.63,3977192,103034246
20231215,25.88,25.73,5116178,132055631
20231218,25.26,24.94,1484441,37258057
20231219,25.87,25.31,1755938,44926080
