trade_date,high,low,volume,amount
20230612,29.84,29.41,4857878,143959111
20230613,30.21,30.08,1916327,57691702
20230614,30.43,29.70,3989767,119872975
20230615,30.09,29.74,3297955,98174270
20230616,30.26,30.09,4536656,136919648
20230619,30.65,29.83,4799001,145888317
20230620,30.15,29.41,3853204,115464280
20230621,29.80,29.17,4110215,121320701
20230622,30.07,29.85,2924534,87629869
20230623,30.39,30.32,1822486,55371325
20230626,30.15,29.86,3807861,114711649
20230627,30.18,29.97,2493057,74909140
20230628,29.43,29.06,5432495,159827792
20230629,29.74,29.07,5885680,173138451
20230630,29.49,29.05,4688135,137824514
20230703,29.71,28.90,2652959,77450532
20230704,30.12,29.79,3639482,108517569
20230705,30.16,29.95,2277940,68649872
20230706,30.95,30.64,1730821,53176039
20230707,31.11,30.61,3984835,122274408
20230710,31.40,30.88,2933112,91050773
20230711,31.10,30.63,2353996,72417376
20230712,31.51,30.55,3738144,116393041
20230713,31.84,31.35,5758820,182722141
20230714,31.71,31.42,4913212,155140267
20230717,32.57,32.35,5382864,174989568
20230718,32.78,32.16,2369678,77050119
20230719,32.40,32.07,1108645,35883967
20230720,32.18,31.83,1290295,41358633
20230721,33.27,32.80,4640771,152464333
20230724,33.40,33.13,1474304,48936882
20230725,33.77,33.01,2911090,97005082
20230726,34.54,33.71,3976088,135508187
20230727,34.53,34.24,5553604,190328721
20230728,35.46,35.03,4813631,168814729
20230731,35.01,34.45,2884470,100676584
20230801,35.37,35.08,5795958,203925162
20230802,35.46,34.95,4260539,149012160
20230803,36.08,35.23,1212080,43121364
20230804,34.11,33.46,2989892,101748853
20230807,34.88,33.88,5538222,189387656
20230808,34.23,33.24,3078927,104309582
20230809,33.71,33.31,2009487,67388505
20230810,34.85,34.45,1202622,41715765
20230811,34.54,34.46,1478866,51035694
20230814,34.06,33.47,1702922,57937812
20230815,34.10,33.38,5853198,199141521
20230816,34.45,34.11,3743036,127929752
20230817,34.91,34.05,4653953,159637963
20230818,33.96,33.39,1560377,52471501
20230821,33.98,33.70,5044914,170538340
20230822,34.15,33.94,4061832,138187709
20230823,35.53,34.98,5851215,205750342
20230824,35.25,34.41,1964919,68973398
20230825,35.47,35.29,5080332,180008306
20230828,35.51,35.06,3688066,130768441
20230829,36.08,35.59,3127812,112250715
20230830,36.14,35.37,2874647,102032881
20230831,36.11,35.66,3492497,125348524
20230901,35.67,35.27,4158651,147291943
20230904,34.51,34.39,1939140,66828858
20230905,35.74,34.08,1663496,58826572
20230906,35.25,34.88,1976267,68964149
20230907,36.28,35.33,3558557,128316707
20230908,36.32,35.99,1921344,69387333
20230911,35.90,35.56,4485594,160779068
20230912,37.12,36.44,2319093,85946772
20230913,36.77,36.39,4329176,157975631
20230914,37.24,36.74,4723943,174754388
20230915,38.02,37.14,4682336,175490920
20230918,37.23,36.96,4779051,177124632
20230919,37.14,36.60,2397837,88960144
20230920,37.35,36.97,4263936,157785746
20230921,35.81,35.50,2532969,90578466
20230922,36.61,36.27,4005725,146119144
20230925,36.04,35.70,2581153,92409695
20230926,35.60,35.11,5583354,196244100
20230927,35.64,35.17,2849380,101295389
20230928,35.96,35.50,1491963,53496362
20230929,35.59,35.37,5583062,198177879
20231002,35.96,35.32,4514407,160366466
20231003,35.78,34.92,5559707,194399342
20231004,36.46,34.66,1032781,36541901
20231005,35.74,34.83,5149803,180832752
20231006,34.79,34.48,5176135,178950994
20231009,34.82,34.18,1427228,49125651
20231010,35.13,34.56,1416722,49295204
20231011,35.29,34.52,2652073,93577654
20231012,35.23,34.46,4429187,156032176
20231013,34.51,34.33,2910873,100429692
20231016,35.61,34.98,1610198,56941995
20231017,35.04,35.02,2453446,85922622
20231018,35.70,35.39,5677551,201417301
20231019,36.73,35.86,2946680,105848302
20231020,35.99,35.78,5662926,202942794
20231023,35.89,35.50,3364312,120712112
20231024,36.76,36.60,5983332,219071039
20231025,36.39,36.08,5422404,197119833
20231026,36.43,35.79,3936673,141883304
20231027,37.02,36.24,1105369,40608993
20231030,36.66,36.03,2480013,89896143
20231031,35.77,34.99,4435759,157328984
20231101,36.25,35.96,5172868,186270696
20231102,35.88,35.01,3242864,115334416
20231103,35.38,34.40,2764667,96452200
20231106,34.87,34.39,2994783,104290336
20231107,35.14,34.39,3496285,121856472
20231108,35.14,34.93,5460730,191077869
20231109,35.21,34.92,3315605,115880475
20231110,34.16,33.99,1335638,45574477
20231113,34.58,34.02,5019984,173401372
20231114,35.79,34.54,5681128,197712598
20231115,34.94,34.57,2302934,80235360
20231116,35.17,34.82,4190981,147125744
20231117,35.15,34.71,2424794,84723329
20231120,34.64,34.05,1132540,39016201
20231121,34.74,33.92,1123529,38329098
20231122,34.89,34.85,4719225,164648097
20231123,35.25,34.44,4720278,165371999
20231124,35.17,34.55,2826635,97926164
20231127,35.02,34.13,1439999,49362972
20231128,34.18,33.82,5803036,198078210
20231129,34.16,33.90,1953646,66659734
20231130,34.69,34.48,1056387,36479213
20231201,34.72,34.31,3164507,109006136
20231204,35.07,34.52,5109073,177655451
20231205,36.21,35.32,5095914,182864138
20231206,37.23,35.49,2212496,79880882
20231207,36.07,35.52,5496992,196116200
20231208,36.11,35.23,3987110,142332092
20231211,35.53,34.27,5079248,175086159
20231212,34.62,34.32,1769969,61031710
20231213,35.54,34.64,5229566,184734497
20231214,36.07,35.58,2829462,101732184
20231215,36.51,35.74,2832082,101754802
20231218,36.53,35.95,2451415,88365874
20231219,36.57,36.05,3978894,145174571
