trade_date,high,low,volume,amount
20230503,36.87,36.00,5616500,203812772
20230504,35.65,35.08,1614109,57263296
20230505,35.76,35.50,5877054,208906414
20230508,36.50,35.98,1162346,42194027
20230509,36.39,36.15,2283150,83036377
20230510,37.43,37.35,1766087,66084977
20230511,37.08,36.68,2069214,76498657
20230512,37.32,36.61,4603170,170291774
20230515,37.70,37.27,5409009,203558315
20230516,38.13,37.52,3442705,129193945
20230517,36.24,35.81,1645503,59554860
20230518,35.87,35.60,2189651,78073025
20230519,36.31,35.25,1926204,68407240
20230522,36.14,36.04,2694608,97249300
20230523,36.56,36.35,5596744,204417606
20230524,36.39,36.07,2220920,80510292
20230525,36.76,36.34,5030940,184786974
20230526,36.27,35.73,3307220,119522020
20230529,36.92,36.25,5182226,190895560
20230530,36.88,36.58,3730559,136673607
20230531,37.20,37.04,2364134,87783968
20230601,36.74,36.71,5646717,207377753
20230602,37.57,36.81,1839707,67735736
20230605,37.99,36.87,2038442,76099384
20230606,36.74,36.33,1950456,71330767
20230607,36.64,36.60,5213061,190938179
20230608,36.14,36.02,3990527,144193229
20230609,36.34,36.23,2623018,95161038
20230612,36.35,35.90,5979947,216609511
20230613,37.46,36.61,1632217,60192226
20230614,36.91,36.06,3003476,109918410
20230615,36.08,34.95,4366694,156688312
20230616,36.64,35.93,2671972,96986477
20230619,36.59,36.33,3180783,115782313
20230620,36.13,36.10,2125107,76776184
20230621,35.88,35.52,3497255,124432024
20230622,35.42,35.00,4993623,176811810
20230623,36.30,35.46,3110517,112290492
20230626,37.69,36.70,2972154,109174568
20230627,37.14,36.40,2984675,110189851
20230628,37.74,37.03,3404556,127358309
20230629,37.43,36.82,2204308,82041428
20230630,37.75,37.51,4781891,180306562
20230703,38.58,37.93,3194345,122762036
20230704,38.28,37.82,4628115,176028942
20230705,37.96,37.57,1236894,46669779
20230706,37.75,37.51,5135213,193821524
20230707,37.94,36.68,4976843,188113197
20230710,38.91,38.41,5522042,213324835
20230711,40.07,38.78,1152910,45241214
20230712,38.65,37.57,3372695,129048579
20230713,39.12,38.80,3821131,148444022
20230714,40.38,39.79,2257429,89832243
20230717,40.40,39.52,2146547,85032116
20230718,40.25,39.36,2497198,98502603
20230719,39.97,39.29,1625461,64508980
20230720,40.62,39.74,2381649,95277213
20230721,40.63,39.30,3431968,136659186
20230724,40.92,40.10,3180852,127955545
20230725,41.04,40.61,3281813,133657110
20230726,41.23,40.50,5678100,230948600
20230727,41.22,40.06,4935183,203203184
20230728,41.32,41.09,1699714,70162718
20230731,42.01,41.05,4009095,166264089
20230801,43.55,42.72,5499874,235875023
20230802,43.15,42.49,3750594,161844344
20230803,43.85,43.61,4032673,176328430
20230804,44.84,44.13,1410573,62254147
20230807,43.92,43.44,3630536,158309656
20230808,43.53,42.32,2422038,104054015
20230809,44.55,43.52,3521141,155352459
20230810,43.20,42.32,4829925,207330599
20230811,42.67,42.26,2088564,88555873
20230814,42.28,41.68,2522093,105925797
20230815,41.95,41.30,4972344,206983607
20230816,41.60,40.92,4937187,203388493
20230817,42.13,41.43,3136562,130244406
20230818,42.66,41.16,4742651,200025477
20230821,42.10,41.53,2621558,109362914
20230822,42.00,41.48,5137332,214272507
20230823,41.41,40.80,5934927,244183158
20230824,41.57,41.22,5328237,220195245
20230825,43.24,42.63,4237617,181101824
20230828,44.07,43.45,5970900,259871709
20230829,43.05,42.61,5684752,242782388
20230830,42.67,42.52,4683408,199325214
20230831,43.05,42.68,1888410,81285481
20230901,43.96,42.85,5445905,236018704
20230904,44.84,44.29,5153007,229997099
20230905,45.16,44.52,2609787,117513369
20230906,44.70,43.64,3530792,157295914
20230907,43.99,43.57,4984022,219007740
20230908,44.68,43.59,1014616,44356312
20230911,43.63,42.97,2189728,94305703
20230912,41.31,40.75,2162453,88560258
20230913,41.03,40.33,2251655,91682598
20230914,42.50,41.42,4396736,182173788
20230915,42.97,41.70,4005290,168371763
20230918,42.03,41.69,3712823,154810949
20230919,42.00,41.81,3671594,153920895
20230920,42.58,42.03,3019660,127841709
20230921,43.30,42.49,4484467,193187520
20230922,44.51,43.78,3767350,166205282
20230925,44.86,44.48,5695992,254826974
20230926,44.38,43.70,1004288,44443996
20230927,44.95,43.87,5150582,229433907
20230928,43.98,43.89,5689307,249926969
20230929,44.47,44.07,1116663,49372496
20231002,44.13,43.28,3797671,165946496
20231003,44.44,43.09,1942002,85260724
20231004,43.66,43.18,2251242,97915752
20231005,44.16,43.75,3940882,172578431
20231006,44.43,43.67,2913674,127668080
20231009,42.97,42.84,1328983,57088124
20231010,42.68,42.41,4903771,208951565
20231011,43.95,42.63,3115672,134214870
20231012,42.23,41.91,4770529,201195901
20231013,43.77,43.10,5484352,239134492
20231016,42.91,42.73,3949038,169231197
20231017,41.82,41.24,3818443,158666131
20231018,42.58,42.21,5410541,229078282
20231019,41.80,41.13,4001712,166899917
20231020,41.51,40.92,1973447,81504640
20231023,41.05,40.80,3473967,142252762
20231024,41.38,40.67,4077512,166051073
20231025,41.10,40.29,4828779,195820664
20231026,39.71,39.04,5807869,230191915
20231027,39.97,39.60,3077956,122523001
20231030,39.43,38.89,5915406,231394826
20231031,39.20,38.99,2021987,79067127
20231101,39.15,38.39,2335254,90328064
20231102,38.32,37.55,5557043,211463956
20231103,37.53,37.35,5583928,208744168
20231106,37.41,37.04,4108440,152501308
20231107,36.86,36.52,4876065,178407359
20231108,37.20,36.89,5906570,218780367
20231109,38.15,37.52,1652753,62497983
20231110,38.08,37.70,3687489,139490173
20231113,38.22,37.64,4697427,178392619
20231114,39.05,38.76,4534046,176007084
20231115,40.19,39.28,4698951,185566384
20231116,40.30,39.52,2962032,117950987
20231117,39.94,39.60,5252915,208168184
20231120,40.47,39.66,1228917,49501064
20231121,41.22,40.79,2262617,92402675
20231122,40.96,39.92,3914079,156694217
20231123,40.78,40.24,3221240,130294471
20231124,39.85,39.63,4494658,178813104
20231127,41.49,40.75,3305939,135791816
20231128,39.94,39.35,4722233,188116504
20231129,40.73,39.72,5972178,239744210
20231130,40.03,39.77,5342846,212931287
20231201,40.38,40.18,2188978,88101837
20231204,40.89,39.17,2089327,84904644
20231205,40.49,40.06,1902475,76547271
20231206,40.17,39.61,5247679,210463241
20231207,40.89,39.88,3898989,159246355
20231208,40.94,40.74,5259160,214697433
20231211,41.80,40.36,3197380,131572827
20231212,41.16,40.56,1793984,73723272
20231213,42.00,41.76,1669483,69855921
20231214,42.49,41.79,4994096,209390225
20231215,43.00,42.12,3599597,151691685
20231218,42.09,41.50,3430778,142981004
20231219,42.53,41.32,5169893,217113635
