trade_date,high,low,volume,amount
20231113,29.20,28.83,5494334,158707864
20231114,28.33,27.65,5655229,158371213
20231115,27.61,27.43,1479735,40811844
20231116,28.10,27.76,4628496,128837584
20231117,28.45,28.06,3585005,100850665
20231120,28.16,27.80,5626948,157264652
20231121,28.25,28.06,3816317,107707413
20231122,28.67,28.30,5521854,157042640
20231123,28.50,28.30,4528855,128559978
20231124,28.17,27.74,5326883,149263185
20231127,28.15,27.35,2025200,56467813
20231128,27.82,27.71,2292258,63762153
20231129,28.60,28.11,1415361,40080810
20231130,27.62,27.19,1021103,27945630
20231201,27.59,27.37,2850821,78596206
20231204,27.63,27.15,5754513,157885521
20231205,28.49,28.21,1792510,50694941
20231206,28.13,27.94,5346715,150140164
20231207,28.20,28.08,3691200,103935537
20231208,28.67,28.56,1738917,49735011
20231211,29.48,28.72,5178589,149311256
20231212,29.42,29.11,2020715,58984013
20231213,29.26,28.90,2310623,67511706
20231214,29.30,28.72,2715926,78854946
20231215,28.70,28.40,3473781,99434218
20231218,28.23,27.80,3108110,87000975
20231219,28.50,28.20,5675276,160241184
