trade_date,high,low,volume,amount
20230825,36.73,36.13,5126699,187492000
20230828,36.79,36.42,1987178,73025627
20230829,36.52,36.23,3427643,124532356
20230830,36.95,35.87,5344269,194736069
20230831,37.19,36.67,1467135,53883785
20230901,37.09,36.46,2394294,88323034
20230904,36.82,36.40,5256471,192753952
20230905,37.84,37.16,4346884,162539996
20230906,37.79,37.09,2547517,95167834
20230907,37.90,37.73,2477714,93548522
20230908,37.73,37.26,3206211,120487006
20230911,38.19,37.58,2548635,95800757
20230912,37.07,37.00,3915276,144945313
20230913,38.74,37.80,3090613,118325739
20230914,39.06,38.39,4331263,166725233
20230915,39.28,38.88,4377578,171351934
20230918,39.05,38.77,2040761,79599886
20230919,39.50,39.04,3717137,146640800
20230920,40.07,39.07,1477811,58413972
20230921,39.83,39.44,5382185,212943318
20230922,40.39,39.59,5998197,241016690
20230925,40.94,40.27,1000440,40301772
20230926,39.59,39.51,2122774,83988708
20230927,39.87,39.27,3182496,126801238
20230928,39.77,38.94,3740016,146870827
20230929,39.90,39.14,4917255,195129519
20231002,39.77,39.11,3866646,152094761
20231003,39.46,38.30,2771699,107084734
20231004,38.77,38.01,2014427,77525438
20231005,38.32,37.90,5860492,224461657
20231006,39.29,38.66,3281586,127084686
20231009,38.30,37.51,2692596,102743592
20231010,39.17,38.05,4443936,172369922
20231011,38.39,37.73,3910988,148797291
20231012,38.85,38.72,3107623,120372124
20231013,39.58,39.40,5286630,208821911
20231016,40.52,40.51,2219418,89927140
20231017,40.94,40.23,3373578,137412568
20231018,41.04,40.62,4609930,188209266
20231019,40.90,40.02,5742342,233442346
20231020,40.49,40.37,1446713,58494971
20231023,40.21,39.96,4760250,191125038
20231024,40.53,40.33,1172938,47387084
20231025,39.83,39.51,4940473,195329583
20231026,40.05,39.79,5008722,200013117
20231027,40.01,39.65,1688523,67065102
20231030,39.65,39.35,3096515,121964116
20231031,40.06,39.40,1916977,76572048
20231101,40.79,40.22,2919007,118562481
20231102,40.88,40.44,1087791,44257793
20231103,40.65,39.91,2569980,103691266
20231106,40.92,40.19,2405400,98107849
20231107,41.43,40.62,1184036,48611264
20231108,41.63,41.29,1111379,46134079
20231109,41.85,41.70,2749963,114890177
20231110,41.89,40.18,3995181,164761709
20231113,41.56,40.28,3326451,136212489
20231114,42.21,40.84,4395389,181737248
20231115,41.71,40.81,4179824,174298391
20231116,41.38,40.88,5525368,225883455
20231117,41.56,41.07,5670604,233469551
20231120,42.40,41.23,3163291,130876571
20231121,42.07,41.28,1998841,83166099
20231122,42.29,41.23,1328978,55408280
20231123,42.03,41.09,1038765,43601214
20231124,42.42,41.63,1231282,51576345
20231127,41.23,40.88,3514960,144619376
20231128,41.40,41.12,2434182,100459313
20231129,41.47,40.51,1525236,62657590
20231130,41.64,41.37,5907712,245352751
20231201,42.12,41.49,4995005,208088061
20231204,42.22,41.88,5050080,212382967
20231205,42.26,41.84,3466853,145070718
20231206,42.89,42.59,5740799,245386619
20231207,43.28,42.33,3347824,142745503
20231208,42.47,42.10,3843637,162109744
20231211,42.05,41.66,3989099,167717234
20231212,43.12,42.38,1132923,48036388
20231213,42.81,42.21,5965543,254077972
20231214,43.67,42.80,2633467,113796150
20231215,43.31,42.94,5643271,243528433
20231218,44.17,42.58,2473118,106593674
20231219,43.55,43.40,1456853,63292729
