trade_date,high,low,volume,amount
20230904,26.67,26.37,5361482,141641122
20230905,26.36,25.60,4913835,129471896
20230906,26.55,26.01,2510997,65664729
20230907,26.55,26.35,1786466,47090578
20230908,26.08,25.82,4208623,109756789
20230911,26.52,26.41,2197081,58066340
20230912,26.23,25.73,4127864,107512401
20230913,25.36,24.65,2951573,74252096
20230914,25.65,25.38,1398668,35767562
20230915,25.02,24.91,5516281,137923094
20230918,25.71,25.21,1551595,39228141
20230919,25.74,25.53,2252509,57902542
20230920,25.69,25.26,4543888,115449788
20230921,25.92,25.50,2530386,65009921
20230922,26.12,26.02,5707145,148752865
20230925,26.54,25.87,3917414,103007531
20230926,27.18,27.07,4116888,111508142
20230927,27.09,26.86,2039968,54855281
20230928,27.09,26.92,5359830,144628980
20230929,26.92,26.67,1970436,52868916
20231002,27.36,26.68,3899458,105537410
20231003,27.12,26.70,1797132,48033858
20231004,26.58,26.35,3244805,85912717
20231005,27.19,26.81,5901264,158590277
20231006,26.95,26.40,3320797,88820595
20231009,27.13,26.66,3250541,87871244
20231010,27.52,27.22,1187019,32620782
20231011,27.38,26.93,4734414,128651080
20231012,26.85,26.43,4994584,133341302
20231013,27.28,26.24,1285625,34493437
20231016,27.28,26.60,3643489,98369534
20231017,27.52,26.98,1705031,46179615
20231018,28.11,27.31,3490024,95852200
20231019,27.60,27.36,2196287,60514414
20231020,27.70,27.37,2079190,57478961
20231023,27.72,27.29,4756614,131151027
20231024,27.50,27.29,3390813,92764980
20231025,28.45,27.63,4539565,127906400
20231026,28.83,28.23,5210524,147687775
20231027,29.40,28.67,2520968,72684843
20231030,29.45,29.43,2402750,70723714
20231031,29.67,28.65,4907020,142318539
20231101,28.97,28.59,5241713,150562610
20231102,29.30,28.90,4363950,126385058
20231103,28.97,28.10,3464846,100172656
20231106,29.37,29.27,2868647,84059492
20231107,30.20,29.61,2834662,84724366
20231108,30.34,29.42,4731090,141197252
20231109,29.00,28.73,2307429,66641859
20231110,29.40,29.20,4609706,134927486
20231113,29.04,28.27,4927180,143029698
20231114,29.38,29.16,1969962,57592481
20231115,29.15,28.58,1147534,33312686
20231116,29.23,28.89,5847282,169678018
20231117,29.07,28.99,5317355,154481977
20231120,29.34,28.85,4968068,144328117
20231121,29.30,28.95,5992730,173678913
20231122,29.10,29.06,4176153,121393463
20231123,29.36,29.24,5735440,167865848
20231124,30.52,29.82,1961111,59119022
20231127,30.65,30.44,4737144,144952142
20231128,31.61,31.23,5908421,184699764
20231129,31.54,30.79,1332493,41557507
20231130,31.16,30.98,5414370,168224690
20231201,31.92,31.12,3721107,116188054
20231204,31.35,30.83,3728985,116334050
20231205,32.28,31.66,5639322,179132132
20231206,30.74,30.62,3148151,96763220
20231207,30.64,30.00,2861957,86935617
20231208,30.89,30.31,2490152,76297697
20231211,30.18,29.84,5175985,155985757
20231212,30.84,30.56,2023205,61950900
20231213,30.56,30.05,4351919,132481210
20231214,30.80,30.19,1747218,52862409
20231215,30.83,30.11,1831273,55742909
20231218,30.96,30.34,5109437,156588594
20231219,30.97,30.52,5465112,168520903
