trade_date,high,low,volume,amount
20230316,50.21,49.61,3749218,186831814
20230317,49.83,49.70,5221424,259869645
20230320,50.41,49.98,5787157,291477749
20230321,50.88,49.79,2318165,117033050
20230322,51.66,51.40,4046122,208949192
20230323,52.93,50.48,4163893,212535734
20230324,50.90,49.43,5447802,271049475
20230327,49.81,48.99,5833449,287029390
20230328,50.88,49.97,3141494,157472695
20230329,51.21,50.92,2379018,121246117
20230330,51.63,50.74,5200023,266684323
20230331,52.40,50.83,2620513,135863947
20230403,52.56,52.10,1036623,54460842
20230404,53.46,51.60,5911787,309171174
20230405,51.75,50.89,1732558,88773982
20230406,51.60,50.89,2684302,136600779
20230407,49.94,49.52,5988247,297164844
20230410,50.55,49.27,2825157,141701950
20230411,51.43,50.74,5662263,289416741
20230412,51.46,50.82,1253180,63721165
20230413,50.38,49.55,5671684,283401237
20230414,51.15,50.61,4757599,242907128
20230417,51.18,50.99,2804136,143154334
20230418,51.49,51.22,4999887,256439968
20230419,52.29,51.28,2592721,134099542
20230420,52.41,51.21,3724950,191232419
20230421,52.65,52.16,5128568,268848453
20230424,52.97,52.08,4412336,233424518
20230425,54.58,53.98,3436672,186099550
20230426,54.61,54.38,1942003,105608346
20230427,54.78,54.13,3692921,201867722
20230428,54.25,53.84,2764789,149797584
20230501,54.95,53.86,5024330,274765969
20230502,53.73,53.06,1613704,86676411
20230503,54.70,53.13,4532724,244072897
20230504,55.25,54.24,1365167,74133096
20230505,55.95,54.32,3764210,207129816
20230508,56.02,54.82,5296907,294991275
20230509,56.77,56.42,4856156,274280458
20230510,56.40,55.76,5764723,322764810
20230511,56.10,54.72,5279937,291768262
20230512,56.07,55.37,3951962,219210792
20230515,55.52,54.11,4714182,256989420
20230516,53.95,53.86,1707772,92065631
20230517,54.16,53.93,5421260,292448324
20230518,55.01,53.93,3980430,216861035
20230519,55.90,55.70,3826745,213309166
20230522,56.68,55.14,5334394,299151106
20230523,56.00,55.40,4249867,236988105
20230524,56.00,55.32,3976183,221016777
20230525,56.98,55.36,5477776,309571900
20230526,55.63,55.31,3474653,193156798
20230529,57.41,56.59,5612985,319050067
20230530,58.11,56.19,2386329,136071948
20230531,58.58,57.66,4255403,246731019
20230601,58.26,58.06,1220480,71051777
20230602,59.46,58.59,4607007,273197335
20230605,58.84,57.85,2458380,144276187
20230606,59.77,58.28,2300542,135588611
20230607,60.10,59.17,5188197,307735515
20230608,59.86,58.81,3358504,199339907
20230609,59.72,58.75,5127286,304370175
20230612,59.94,58.38,1261106,74848624
20230613,60.29,59.78,5615142,336240374
20230614,60.15,59.51,3061110,182750629
20230615,61.20,59.72,2157650,130615120
20230616,61.28,60.89,1878105,114444613
20230619,60.74,59.42,2265221,136264845
20230620,58.78,58.15,4984616,291990375
20230621,58.80,57.63,3193168,187680880
20230622,58.69,58.14,3464319,202027172
20230623,58.45,57.69,3795210,221550576
20230626,59.58,58.96,5437446,322499984
20230627,58.39,58.20,1544487,89982411
20230628,60.15,58.71,4343505,256578361
20230629,60.11,59.50,3381232,202250591
20230630,60.21,58.93,4839576,291292467
20230703,61.07,59.70,4639492,279068698
20230704,62.31,60.61,1067062,64814864
20230705,59.06,58.45,5993960,353659451
20230706,58.33,57.12,5199348,298105492
20230707,58.32,56.08,4038706,233829397
20230710,58.82,58.53,3391027,198506125
20230711,57.86,56.83,2709667,156209582
20230712,58.49,58.16,3377055,196949820
20230713,58.06,57.46,2453125,141956575
20230714,58.11,56.97,3479564,200789396
20230717,58.03,57.59,5766878,333006058
20230718,57.42,57.00,3574877,204006567
20230719,56.88,56.44,4586166,259292839
20230720,57.23,56.80,2774965,158174982
20230721,58.14,56.91,4479911,259819030
20230724,58.93,57.32,2713795,157382102
20230725,59.32,58.59,2485167,146461784
20230726,59.87,59.57,5424871,324513357
20230727,60.25,59.61,2983496,179218036
20230728,61.07,60.06,2509520,153037048
20230731,61.52,61.41,5567362,341916028
20230801,60.62,60.46,3479324,210441981
20230802,60.57,58.97,5196270,312645141
20230803,59.07,58.25,5335210,312024495
20230804,58.09,56.87,3857480,222575647
20230807,56.90,56.34,5960234,337148768
20230808,58.01,56.94,5650486,326717657
20230809,59.02,58.06,3854994,225227005
20230810,58.24,57.12,3713751,214856068
20230811,59.24,57.57,3466464,204272484
20230814,60.32,60.02,5001080,300886948
20230815,62.47,61.28,1253397,77133211
20230816,61.69,60.68,2495014,152873833
20230817,62.69,61.89,5271611,328113239
20230818,64.21,62.02,4433263,280123307
20230821,63.09,61.27,4064760,253047078
20230822,62.73,61.90,1037055,64541275
20230823,62.36,60.82,4016975,246858751
20230824,62.25,61.35,3078929,191144310
20230825,62.32,61.56,3135419,193607957
20230828,61.75,60.05,2681664,161182126
20230829,61.02,60.42,4550343,277444593
20230830,62.30,61.04,5635455,346248457
20230831,60.90,59.23,3470163,208841366
20230901,59.78,58.54,5093121,302688602
20230904,61.20,60.10,3844146,231439743
20230905,60.07,58.51,2499428,148661597
20230906,60.61,58.18,1254280,74629967
20230907,59.93,59.24,5366819,319097186
20230908,62.37,61.23,4100158,251393633
20230911,60.92,60.49,2079351,126638106
20230912,59.80,59.06,5520835,328557464
20230913,60.08,59.39,2764556,165736500
20230914,60.20,59.48,3610035,217311434
20230915,61.27,61.01,2184897,133386039
20230918,59.79,59.53,5586553,333148854
20230919,59.28,58.60,5430314,320203056
20230920,60.41,59.36,1730544,103692426
20230921,59.33,58.77,4906798,289601082
20230922,57.74,57.03,4248046,244157191
20230925,58.32,57.11,2891630,165973599
20230926,58.87,57.81,3327274,195794478
20230927,58.59,57.62,1584257,92263520
20230928,58.08,57.70,2654483,153758271
20230929,60.93,59.29,4034109,241903017
20231002,61.65,59.51,3390367,205287176
20231003,60.16,59.00,2706931,162501982
20231004,60.91,60.41,4892556,295606454
20231005,60.46,58.96,1796849,108344103
20231006,61.16,59.57,1996693,121115343
20231009,61.43,60.15,1400469,84862525
20231010,60.07,59.68,4813622,288442625
20231011,62.36,60.99,3067744,188109657
20231012,62.03,60.60,2511367,154159446
20231013,62.01,61.52,1356117,83534893
20231016,63.43,62.74,1498242,95006228
20231017,65.93,64.23,4920336,320604930
20231018,67.01,65.53,2001702,132936214
20231019,68.42,68.17,5772005,394304475
20231020,67.54,65.64,2543236,169617074
20231023,68.64,66.28,5921214,394399788
20231024,66.57,65.81,5743358,378407175
20231025,66.25,64.70,5722934,377328756
20231026,66.46,65.32,3335924,219833195
20231027,66.61,66.16,5442664,361363331
20231030,66.15,64.50,5341441,345979222
20231031,67.22,66.31,3141634,208354466
20231101,66.11,64.87,5905920,388464753
20231102,65.57,65.15,2249368,146900358
20231103,66.30,64.85,3260180,212220214
20231106,66.37,65.81,2847933,187960143
20231107,66.33,65.51,3622581,237536496
20231108,64.29,63.13,5152706,328081587
20231109,64.29,62.63,3737915,239618478
20231110,64.78,63.49,1659013,106331401
20231113,66.07,64.23,5605168,362879022
20231114,65.59,64.36,3385285,221685640
20231115,65.12,64.17,3423484,221947108
20231116,65.25,64.69,4442070,289130211
20231117,65.44,64.82,2338366,152551176
20231120,64.58,64.12,3306902,213223162
20231121,65.86,64.23,5234642,339854272
20231122,64.40,63.68,1481952,94866145
20231123,64.38,63.93,4144633,265506597
20231124,64.21,63.72,4068104,261092034
20231127,63.86,62.87,4153217,263773892
20231128,64.51,62.98,3088505,197635714
20231129,63.86,63.48,2177188,138942129
20231130,62.38,61.42,5566998,347035660
20231201,61.94,61.09,1441874,88255449
20231204,62.05,61.14,2554018,156553983
20231205,62.51,61.49,2917058,179734861
20231206,61.64,61.07,4780569,294158226
20231207,63.61,62.49,3407760,215044653
20231208,63.70,63.25,1078725,68464834
20231211,63.62,63.08,4324697,274495870
20231212,66.09,63.65,1566823,101666227
20231213,65.18,64.84,4342714,282321160
20231214,66.16,64.37,4851671,314502447
20231215,66.26,65.64,5711275,378042363
20231218,65.32,64.89,1937128,126241561
20231219,64.49,63.27,2836196,180744337
