trade_date,high,low,volume,amount
20230316,33.29,32.38,5920522,194548429
20230317,32.88,31.68,1057340,33794124
20230320,31.96,31.54,1687134,53630580
20230321,32.21,31.09,5900672,189511488
20230322,31.59,31.34,5270500,166025249
20230323,31.43,31.14,2850239,89369107
20230324,31.88,31.09,1211872,38227909
20230327,31.94,31.48,5194771,164275294
20230328,31.71,31.19,4794926,151260973
20230329,31.53,31.42,2220849,69935517
20230330,32.61,32.00,1580035,50972880
20230331,33.24,32.99,4904006,162621372
20230403,34.41,33.79,3871584,132406699
20230404,34.23,33.72,4508482,152885270
20230405,34.13,33.12,3351610,112540110
20230406,35.09,34.53,1862464,64990168
20230407,34.29,34.09,5122308,175329724
20230410,35.28,34.47,2976502,103869049
20230411,34.61,34.35,3480157,120234676
20230412,36.15,35.71,4825831,172581749
20230413,35.89,35.67,2776031,99560842
20230414,36.20,36.00,3253742,117280189
20230417,36.35,36.29,5256310,190856247
20230418,37.04,36.55,1631514,60394234
20230419,37.96,37.39,5331396,201388153
20230420,38.44,38.01,3921383,149559091
20230421,39.18,38.39,5592316,215815574
20230424,37.89,37.64,1160222,43685549
20230425,38.88,37.53,4718901,179809912
20230426,37.69,37.36,3931297,146921719
20230427,37.31,36.61,2442101,89614615
20230428,36.85,36.42,2349303,86153028
20230501,37.22,36.51,4041769,147971836
20230502,37.39,36.90,2894678,107979607
20230503,36.77,36.53,2202062,80963018
20230504,37.02,36.03,4962791,180738407
20230505,37.55,37.05,2541562,94508602
20230508,37.22,35.91,1816529,66469366
20230509,36.40,35.81,2950590,106796827
20230510,37.82,36.82,2442187,91049359
20230511,37.13,36.70,1584431,58555856
20230512,37.82,37.33,2516220,94462164
20230515,38.39,37.87,3941565,150668571
20230516,38.85,38.69,4361152,169065990
20230517,39.12,39.05,1422009,55589054
20230518,39.84,39.04,4972146,195047372
20230519,40.35,39.49,1211671,48663198
20230522,39.63,39.18,5413192,212203841
20230523,38.35,37.78,1516410,57885585
20230524,38.16,37.98,3901866,148384999
20230525,38.32,37.49,4217646,159804784
20230526,37.93,37.76,3862887,146439249
20230529,38.50,37.84,2119479,81412079
20230530,39.17,38.17,4050586,158127670
20230531,39.59,39.09,5424438,212852843
20230601,38.71,38.32,3551582,137084619
20230602,39.99,39.77,1436667,57180818
20230605,39.40,38.76,2035819,80007099
20230606,39.72,39.20,2875917,113782111
20230607,39.98,39.16,3209408,127156262
20230608,39.26,38.81,5007991,194978982
20230609,38.19,37.50,4480778,169061057
20230612,37.41,36.80,2053842,75802195
20230613,36.86,36.33,4207110,153383490
20230614,36.22,35.41,3475435,124569645
20230615,35.42,35.19,2703759,95650310
20230616,36.48,35.26,3030967,109956112
20230619,37.08,36.05,5520538,203082505
20230620,37.33,37.27,2286882,85243991
20230621,36.40,35.89,4865358,176612452
20230622,37.19,36.78,4202399,156225536
20230623,37.90,36.90,2661464,98482865
20230626,37.70,37.30,5374871,201771904
20230627,38.26,37.81,5053767,192361117
20230628,39.25,38.84,3973102,154988798
20230629,39.77,38.46,2629052,102774248
20230630,39.70,39.44,4544466,179526811
20230703,39.42,39.34,5132028,202091376
20230704,40.36,39.69,4212592,169356616
20230705,41.27,40.88,1291507,52907057
20230706,42.33,40.67,3948382,163304665
20230707,41.56,41.08,2628417,108076628
20230710,41.58,41.01,4629449,192499182
20230711,40.86,40.39,4182803,170177425
20230712,41.53,41.06,5311115,219963411
20230713,42.17,41.55,5852193,244963071
20230714,42.86,42.46,3590491,152459463
20230717,42.44,41.95,3605980,152813628
20230718,42.85,42.07,5109058,217066425
20230719,42.53,41.68,1401631,59577306
20230720,41.62,40.94,3295721,136575300
20230721,40.54,40.07,1490596,59993817
20230724,40.68,40.41,1868357,75818226
20230725,41.88,41.37,3719489,154087568
20230726,41.05,40.30,4003102,163120677
20230727,40.74,39.93,4157177,169020642
20230728,40.33,40.14,3857167,155439079
20230731,40.56,39.25,1991381,79276770
20230801,39.96,39.05,4402676,173837213
20230802,40.26,40.04,3536580,141655626
20230803,40.66,39.69,4556761,182458266
20230804,39.37,39.05,4541829,178180455
20230807,39.48,39.06,4911814,192134452
20230808,39.98,39.61,1241009,49212416
20230809,41.23,39.79,5552108,225754041
20230810,41.74,41.02,2868557,118336948
20230811,41.00,40.48,5435059,222554543
20230814,41.76,40.64,5913229,242911677
20230815,42.49,41.47,3798078,159059524
20230816,41.65,41.39,3128320,130001897
20230817,42.39,40.64,2693251,112721426
20230818,41.83,40.81,1698367,70127935
20230821,41.77,41.28,4471490,184895630
20230822,42.16,41.33,3571413,149306048
20230823,41.45,40.58,2388279,97492306
20230824,40.13,39.17,4277117,169638779
20230825,39.97,39.14,2684617,106003853
20230828,40.50,40.13,2693204,108146451
20230829,39.87,39.17,2181842,85859550
20230830,39.55,39.11,1124944,44368786
20230831,40.58,39.71,2445038,97280842
20230901,39.62,38.84,3141692,122613738
20230904,40.37,39.53,4712684,188163538
20230905,40.54,39.65,2989341,119532342
20230906,39.17,38.56,5342182,206823932
20230907,39.75,38.29,5789676,226443932
20230908,39.77,39.18,2895851,114586891
20230911,39.14,38.44,4762017,184111890
20230912,40.18,39.71,5332795,212370271
20230913,40.06,39.71,5427541,215830360
20230914,40.80,39.41,3202643,127705298
20230915,42.02,41.07,5657100,234041180
20230918,41.06,40.59,5292820,215704393
20230919,41.11,39.80,1037404,41825224
20230920,39.81,39.42,5862333,233204806
20230921,41.26,40.15,1813172,73924789
20230922,40.30,39.56,4260506,171007660
20230925,39.83,39.00,1819312,72155239
20230926,38.62,37.98,4704156,180028164
20230927,38.26,37.52,2253126,85424464
20230928,37.24,37.13,1148659,42677468
20230929,37.61,36.75,4817892,177639719
20231002,37.03,36.83,1046278,38690718
20231003,37.61,36.48,1367247,50576789
20231004,36.72,36.19,4574725,166340971
20231005,37.40,36.82,4220550,156563970
20231006,37.37,37.06,3174625,118239648
20231009,36.61,36.44,4737613,173419524
20231010,36.32,36.22,5491982,199148919
20231011,37.00,36.71,3217523,118827855
20231012,37.87,37.17,5572135,208353360
20231013,37.40,37.09,5167520,192350878
20231016,37.37,36.83,1069794,39744104
20231017,37.23,36.45,2998283,110835500
20231018,37.26,36.11,1850814,67708204
20231019,37.06,36.56,2320669,84911893
20231020,37.70,36.78,5663951,211222507
20231023,37.62,37.15,1766461,65835154
20231024,37.79,37.19,2415403,90248490
20231025,36.42,36.15,4480837,162004820
20231026,36.31,35.39,2055031,72889836
20231027,35.75,35.06,1801184,63749640
20231030,34.64,34.14,4089909,141519889
20231031,34.55,33.76,3347813,114586886
20231101,34.95,34.66,1920816,66617743
20231102,34.73,33.87,5674914,194058086
20231103,34.69,33.67,1566957,53009195
20231106,34.30,33.37,1844925,62422059
20231107,34.24,33.95,2963328,100859163
20231108,33.33,32.44,3061039,100508170
20231109,33.12,32.47,1412181,46364364
20231110,32.98,32.15,3168221,102942422
20231113,33.24,32.70,2470060,81806906
20231114,33.17,32.89,3344899,110800869
20231115,33.69,33.28,3704630,123498105
20231116,33.34,32.77,4257641,141172578
20231117,33.33,32.57,4465316,146995940
20231120,33.11,32.64,2733450,89725633
20231121,33.17,32.40,1811580,59067395
20231122,32.90,31.69,2778680,90376976
20231123,32.90,32.28,2378422,77795773
20231124,32.54,32.06,4704397,151354720
20231127,32.62,32.06,4972469,161218467
20231128,32.15,31.91,2914442,93513498
20231129,32.14,31.29,4365123,138855042
20231130,31.98,31.60,4015529,127406522
20231201,32.20,31.41,2057591,65503667
20231204,32.24,32.08,5451229,175440512
20231205,32.22,31.38,1282291,41093482
20231206,32.03,31.62,5850152,187120601
20231207,32.62,32.22,3345120,108731443
20231208,32.52,31.18,3800201,122080224
20231211,31.97,31.32,4800928,152258751
20231212,31.90,31.26,2621415,82430917
20231213,32.56,31.45,1081534,34724865
20231214,31.91,31.69,1473322,47017950
20231215,31.97,31.96,4690507,149957913
20231218,32.89,32.21,5715630,185506237
20231219,33.34,32.66,5273539,173509453
