trade_date,high,low,volume,amount
20230411,16.77,16.63,4900714,82158806
20230412,16.90,16.46,3512505,58702579
20230413,16.94,16.57,3662981,61043661
20230414,16.68,16.60,5867796,97649914
20230417,16.83,16.79,4836971,81216822
20230418,16.94,16.68,3161929,52842787
20230419,16.48,16.31,2423948,39858004
20230420,16.65,16.39,2967194,48883972
20230421,16.95,16.75,3625547,60728935
20230424,17.29,16.81,4181972,70833992
20230425,16.78,16.26,5943429,98367528
20230426,16.39,16.08,4874077,79502032
20230427,16.23,16.09,4162625,67253893
20230428,16.07,15.93,2522212,40423752
20230501,15.60,15.35,1505586,23297058
20230502,15.26,15.15,4337769,66131556
20230503,15.04,14.96,1610575,24097641
20230504,14.64,14.64,5188663,75958180
20230505,14.99,14.77,2027472,30368872
20230508,15.08,15.00,4525652,67919163
20230509,15.31,14.88,1874620,28202674
20230510,15.24,15.10,5182272,78664538
20230511,15.32,15.08,1786221,26997859
20230512,15.39,15.13,4628733,70555145
20230515,15.38,15.28,4331257,66625931
20230516,15.52,15.40,5090451,78742574
20230517,15.61,15.30,3118090,48314504
20230518,16.10,15.64,3996043,62635138
20230519,15.86,15.68,1682185,26424791
20230522,15.77,15.51,2768169,43237999
20230523,15.90,15.64,3571729,55892519
20230524,15.81,15.73,5715702,89897406
20230525,15.79,15.47,5095935,79307033
20230526,15.61,15.41,4976735,77442355
20230529,15.71,15.38,2973432,45781217
20230530,15.51,15.23,1895189,29126522
20230531,15.51,15.38,1888265,29194871
20230601,15.74,15.41,1670852,26264425
20230602,16.23,16.09,2387557,38595092
20230605,16.46,16.35,4303307,70527724
20230606,16.22,16.10,4478476,72400565
20230607,16.14,15.86,3910146,62867374
20230608,15.55,15.31,1854924,28799750
20230609,15.63,15.29,2136418,32808440
20230612,15.48,15.05,1762469,26667722
20230613,15.27,14.92,4598437,69636431
20230614,15.39,15.19,3954072,60078248
20230615,15.47,15.24,4683622,72206227
20230616,15.62,15.41,5115954,79137676
20230619,15.55,15.10,1411644,21396678
20230620,15.21,14.99,1848186,27877199
20230621,15.76,15.49,1807767,28139235
20230622,15.81,15.58,1495031,23497283
20230623,16.03,15.64,2572648,40868985
20230626,16.18,15.85,4932611,78809313
20230627,15.48,15.10,4984489,77044309
20230628,15.46,15.36,2924677,45121645
20230629,15.45,15.41,5140407,79374635
20230630,15.26,15.14,2374220,36133539
20230703,15.14,15.08,3505682,53054383
20230704,15.55,15.29,1052866,16156269
20230705,15.40,15.06,5659964,87100308
20230706,15.51,15.12,2120801,32746230
20230707,15.45,15.24,1289729,19864349
20230710,15.55,15.20,3530080,54602032
20230711,15.70,15.52,1929421,30096036
20230712,15.81,15.59,5175678,81063796
20230713,15.52,15.46,5739122,88811474
20230714,15.40,15.01,2927073,44902118
20230717,15.04,14.98,1201336,18054362
20230718,15.48,15.11,4077251,62277464
20230719,15.44,15.28,3843762,58800259
20230720,15.88,15.50,1549075,24171228
20230721,16.02,15.87,2361149,37527569
20230724,15.77,15.32,4964800,77800807
20230725,15.73,15.56,1957867,30719527
20230726,16.09,15.68,3106431,49274937
20230727,15.64,15.42,4951121,76535875
20230728,15.65,15.50,4359337,67818545
20230731,15.80,15.48,5919712,92377346
20230801,15.90,15.30,5509715,85510278
20230802,15.72,15.69,1172443,18413671
20230803,15.50,15.43,2834369,43871181
20230804,15.70,15.30,1028191,16010970
20230807,16.12,15.88,1413203,22497974
20230808,16.06,15.68,2601966,41275236
20230809,16.30,16.12,4317104,69887084
20230810,16.16,16.11,1547498,24933740
20230811,16.23,15.91,1436471,23197802
20230814,16.60,16.35,4412217,72651755
20230815,16.67,16.50,1754401,29204471
20230816,16.94,16.57,4526759,76640837
20230817,17.36,17.25,4165793,72076475
20230818,17.88,17.67,1255672,22320682
20230821,17.83,17.48,2605476,45844331
20230822,18.22,18.04,1063890,19287399
20230823,18.34,18.08,4548686,82645657
20230824,18.44,18.31,4151694,76214213
20230825,18.76,18.28,4859424,89292248
20230828,18.92,18.54,2237850,42281659
20230829,19.35,19.00,5930564,113392304
20230830,18.99,18.41,2149026,40202349
20230831,18.80,18.35,3450443,64083094
20230901,18.85,18.34,5591642,103485136
20230904,18.52,18.30,5873319,108760974
20230905,18.67,18.51,5546331,103131981
20230906,18.97,18.61,2223554,41652591
20230907,19.00,18.52,2270988,42412477
20230908,18.80,18.59,5062841,94569045
20230911,18.89,18.51,4863992,90830023
20230912,18.71,18.37,4436978,82515323
20230913,18.98,18.50,2539155,48175590
20230914,19.37,19.00,5088231,96794187
20230915,19.32,19.12,4145225,79288953
20230918,19.65,19.20,3577816,69126289
20230919,19.47,18.96,1298271,24902790
20230920,19.81,19.47,2188185,42967388
20230921,19.75,19.64,1902986,37414654
20230922,20.20,19.93,3853809,77215982
20230925,20.15,19.79,2237257,44782699
20230926,20.52,20.33,1333659,27109819
20230927,20.46,20.20,3713543,75767293
20230928,20.52,19.84,3774661,76368082
20230929,20.18,20.04,2481443,49861347
20231002,19.77,19.57,3366900,66226090
20231003,19.99,19.79,5427174,108094683
20231004,19.68,19.52,5428661,106478557
20231005,19.42,18.84,2490799,47713424
20231006,19.62,19.44,5793379,112926810
20231009,19.47,19.03,3687656,71502220
20231010,19.72,19.33,2727600,53296811
20231011,19.57,19.39,1342263,26212065
20231012,19.22,18.96,2442315,46641614
20231013,19.50,19.03,2428455,46275898
20231016,19.47,19.29,1450205,28063966
20231017,19.45,19.17,5525644,106178303
20231018,18.74,18.62,5323039,99334598
20231019,19.14,18.87,2746980,51906432
20231020,18.83,18.62,1931047,36314099
20231023,18.84,18.65,4152798,78193356
20231024,18.78,18.46,3440565,64066706
20231025,18.69,18.44,3691209,69000105
20231026,18.69,18.28,2740281,50451253
20231027,18.08,17.70,3728004,67083200
20231030,18.23,18.12,2535731,46213961
20231031,18.60,18.03,3877692,70962099
20231101,18.73,18.55,1317644,24652009
20231102,18.43,18.27,2820818,51941361
20231103,18.54,18.27,1649627,30478843
20231106,18.24,18.19,5973003,108784202
20231107,18.96,18.41,3524950,66011489
20231108,18.90,18.41,2592078,48155322
20231109,18.96,18.59,2874930,53847001
20231110,18.64,18.35,4517194,83188709
20231113,18.39,18.16,1996106,36586009
20231114,18.35,18.14,2777192,50602815
20231115,18.30,18.01,5494774,100402746
20231116,18.45,18.02,5062197,92579152
20231117,18.75,18.11,3675697,68377725
20231120,18.83,18.44,4179209,78232004
20231121,19.09,18.82,1636871,31216311
20231122,18.96,18.73,5302685,100482584
20231123,19.22,19.06,4660972,88873783
20231124,18.75,18.59,3756489,69899271
20231127,18.94,18.77,5794689,109080459
20231128,18.81,18.64,1348191,25281424
20231129,18.36,18.07,5274530,95564504
20231130,18.35,17.88,3185546,57768901
20231201,17.95,17.79,2665617,47813437
20231204,18.55,18.29,5690987,104185789
20231205,18.24,18.08,3749619,68159127
20231206,18.34,18.19,5139202,93868388
20231207,18.51,18.26,4894136,89786572
20231208,18.78,18.51,1788054,33257771
20231211,19.25,18.89,3268943,62674786
20231212,19.43,19.03,4586008,88443582
20231213,19.39,19.04,3714231,71162450
20231214,19.44,19.30,2529960,48912958
20231215,19.63,19.02,1304254,25235824
20231218,19.38,19.08,1206812,23322061
20231219,19.52,19.14,3297155,63816345
