trade_date,high,low,volume,amount
20230728,57.34,56.68,3451814,195722914
20230731,56.50,55.77,2229395,125001927
20230801,57.42,55.94,4020901,226853489
20230802,56.20,55.29,1965118,108937638
20230803,57.31,55.16,2958602,166855461
20230804,56.42,55.84,5266169,297032952
20230807,56.16,54.78,3799157,213010454
20230808,57.10,56.07,2577314,146022867
20230809,57.12,55.46,2620830,147075503
20230810,57.21,56.85,2905382,165354223
20230811,56.29,55.93,4658550,262093070
20230814,56.32,56.19,2932299,164889642
20230815,55.68,55.55,5917477,328836425
20230816,56.77,55.58,4307726,240862657
20230817,55.24,54.54,2252535,123474803
20230818,56.05,54.89,5891661,325285070
20230821,55.23,54.67,2354328,129332196
20230822,55.70,55.00,5656178,313882111
20230823,56.27,55.58,5784875,323715242
20230824,56.30,54.18,4657369,254788495
20230825,55.73,54.68,2199478,121364452
20230828,56.82,55.15,5569197,311015017
20230829,55.67,54.65,1759489,97663224
20230830,56.06,55.21,5403448,301911207
20230831,56.87,55.54,3305341,185822609
20230901,57.48,56.69,2914198,166528264
20230904,59.02,58.23,3256369,190300805
20230905,59.06,57.46,4297923,249812941
20230906,58.28,57.94,5636265,327694624
20230907,57.60,55.57,1396625,79302380
20230908,58.84,57.75,1599419,92893262
20230911,57.96,57.02,5282775,301880824
20230912,56.74,55.10,5027465,280073803
20230913,56.72,55.51,4824922,271646112
20230914,56.32,54.79,2894357,160375566
20230915,54.69,54.43,3349357,182922961
20230918,54.56,53.95,2855532,154901645
20230919,54.01,52.93,3414664,183171416
20230920,56.84,54.21,4938723,274940217
20230921,55.65,55.28,2381836,131876698
20230922,55.98,55.43,4156695,232653985
20230925,56.86,55.70,2615038,147485925
20230926,56.77,55.74,4878272,273561842
20230927,57.53,56.80,3449481,196511347
20230928,56.44,55.85,5470867,307437947
20230929,54.44,54.27,1790117,97406997
20231002,55.59,55.13,1075278,59461878
20231003,55.89,54.50,5801114,320414318
20231004,54.73,54.08,1000151,54337028
20231005,54.58,53.06,2206806,119700648
20231006,54.64,54.43,4658669,253971830
20231009,52.80,52.01,5913471,309113243
20231010,52.99,52.32,3229912,169546843
20231011,53.34,52.88,4553735,241930972
20231012,54.47,53.50,5250563,283025852
20231013,52.38,51.39,5372223,278595776
20231016,52.67,52.07,3190018,166911169
20231017,51.14,50.50,5686931,288467141
20231018,50.77,50.33,2808248,141565621
20231019,49.42,49.20,2254356,111207821
20231020,48.88,47.42,4752763,226770465
20231023,47.60,47.06,1139731,53968656
20231024,46.52,46.06,3606515,167316757
20231025,46.25,45.77,5400237,247412918
20231026,45.60,45.24,5848875,265199045
20231027,46.15,44.86,4899843,222471284
20231030,44.83,44.61,2466954,110507752
20231031,45.70,44.93,3307450,149461411
20231101,45.75,44.84,2371145,108353744
20231102,47.13,45.86,5638527,262983835
20231103,47.58,46.91,2889412,135865284
20231106,48.07,47.50,1278086,61207778
20231107,46.87,45.44,5324614,247010819
20231108,46.28,45.38,4443499,204325384
20231109,46.51,45.69,2315625,106970197
20231110,47.32,46.45,5327789,248529553
20231113,46.27,45.77,2935292,135748304
20231114,45.21,44.70,5207719,234754986
20231115,45.81,45.38,4984611,226196580
20231116,45.79,45.56,1370716,62763405
20231117,47.29,45.98,5230302,242861742
20231120,46.78,46.62,2431123,113625209
20231121,47.02,46.56,2965420,138319275
20231122,48.30,47.83,4204877,201733481
20231123,48.25,47.27,4705778,224502536
20231124,47.46,46.79,4473354,209624335
20231127,47.39,46.53,1621015,76027729
20231128,47.87,47.03,5651602,268054796
20231129,48.84,48.27,5306022,256945576
20231130,47.51,47.07,3723804,176896956
20231201,47.20,46.55,5192653,243782374
20231204,47.37,46.51,1446856,67994316
20231205,48.64,47.66,5861497,281238123
20231206,48.45,47.00,3488799,165122335
20231207,47.47,47.12,1643692,77903251
20231208,46.69,46.31,4209248,196438896
20231211,46.05,45.51,4862216,222930998
20231212,46.99,46.39,2429221,113677999
20231213,45.36,45.17,1607059,72853992
20231214,45.18,44.46,5145299,229854775
20231215,44.77,44.45,3499208,155877956
20231218,44.80,43.84,1904271,85055502
20231219,45.78,45.44,4397631,200078321
