trade_date,high,low,volume,amount
20230517,69.97,69.26,2530153,176766522
20230518,69.75,69.08,4743880,330245354
20230519,69.54,67.99,2542486,173815876
20230522,71.84,70.47,4873390,343991807
20230523,70.81,69.96,4830112,340662451
20230524,70.32,69.33,3333527,234407146
20230525,70.41,69.56,2511465,174938723
20230526,69.49,68.88,4124487,286293056
20230529,71.88,70.94,4813434,344688193
20230530,73.35,72.56,3233708,235293059
20230531,75.05,73.32,1482794,109640773
20230601,73.39,72.88,2443950,178791563
20230602,74.55,72.59,4239712,311179363
20230605,74.67,72.34,1807347,132428169
20230606,75.28,73.55,5018514,370982248
20230607,73.99,72.84,5076055,370921400
20230608,73.94,72.08,4046996,296256432
20230609,74.42,74.03,2473585,183228077
20230612,73.24,72.19,5415265,390944693
20230613,73.40,71.86,3775737,274373412
20230614,70.16,69.89,2573240,180472736
20230615,72.00,70.05,4278978,302491131
20230616,71.16,70.34,3289767,232581556
20230619,71.66,70.36,3922840,277687964
20230620,71.89,71.26,5640743,403152665
20230621,70.82,70.04,1986096,140134128
20230622,70.51,69.95,4231882,297843522
20230623,69.06,68.50,5711104,393450611
20230626,69.29,68.55,1013739,69574484
20230627,69.45,68.62,2478765,171705451
20230628,69.73,69.09,3240882,224089988
20230629,68.40,68.16,4359866,298029596
20230630,69.57,67.92,4517826,309951173
20230703,69.90,68.31,1559965,108122305
20230704,70.63,69.24,1787516,125277803
20230705,71.47,70.22,2467176,175108590
20230706,71.79,69.93,3852735,274972159
20230707,71.41,70.15,2126683,150912478
20230710,71.22,69.52,3255732,230824902
20230711,71.05,70.28,3266227,231151163
20230712,70.92,68.94,4510162,315725992
20230713,71.81,70.48,1309439,92734459
20230714,71.19,71.12,3126199,222527280
20230717,75.03,71.74,1987554,143739064
20230718,72.59,71.97,1162683,84361127
20230719,73.19,72.61,1985149,144620459
20230720,72.45,72.31,1710932,123934049
20230721,73.03,71.97,5648975,407947527
20230724,72.94,72.29,4120369,298366346
20230725,73.91,71.45,3020744,220871356
20230726,73.13,72.16,2164404,156986742
20230727,72.08,70.97,1936110,138828789
20230728,72.82,70.99,2014420,145800636
20230731,73.31,72.57,2276314,165240701
20230801,71.90,70.99,1594498,113355154
20230802,71.62,70.72,5738151,408961484
20230803,72.98,72.14,3887052,281078680
20230804,71.05,70.21,2429170,171852585
20230807,70.47,69.88,1803373,126640585
20230808,74.49,71.84,5059490,367613437
20230809,72.17,71.84,1459284,105121207
20230810,73.62,72.69,1524503,111246422
20230811,74.46,72.91,2320952,171928911
20230814,75.31,74.38,4296281,321362829
20230815,76.25,74.89,3369375,254316323
20230816,74.38,73.10,2227002,164569955
20230817,77.90,76.33,2215279,170612026
20230818,76.98,76.31,1024178,78510774
20230821,78.14,77.26,2748377,212727815
20230822,80.10,78.09,3974155,311031295
20230823,79.90,78.36,2761054,217640346
20230824,80.72,78.56,4730105,375792311
20230825,80.82,79.69,4817551,388214001
20230828,82.55,80.82,1589823,129381487
20230829,80.02,78.80,2117670,168644644
20230830,80.54,80.06,4675166,375203142
20230831,80.78,79.33,4253510,342375901
20230901,80.99,80.41,5893656,476662515
20230904,82.48,81.81,2613239,214032793
20230905,84.70,82.76,4807362,402076375
20230906,85.12,84.44,1872595,158794631
20230907,84.67,84.13,5516678,465228859
20230908,84.91,84.51,3165368,268634936
20230911,83.94,82.26,5172054,429126022
20230912,81.24,80.97,3180947,257834944
20230913,81.91,79.63,2425747,195561086
20230914,81.24,79.81,5394599,436140885
20230915,82.29,81.32,3819652,312362183
20230918,81.57,80.04,2930653,237978340
20230919,80.61,79.81,3233422,258841092
20230920,81.76,80.97,5493126,447561305
20230921,82.72,81.30,1067603,87462472
20230922,82.65,79.93,1108375,90626986
20230925,81.62,79.61,2106252,169717980
20230926,80.76,79.21,5733138,457674207
20230927,81.17,79.37,4057236,324102181
20230928,82.71,80.23,5880170,475479440
20230929,80.30,78.61,1550524,123731409
20231002,81.23,79.12,3251376,262764595
20231003,84.06,81.30,3303996,269553296
20231004,81.28,79.73,1441165,115727393
20231005,83.38,81.69,1632412,135360814
20231006,83.83,82.30,3824304,317910607
20231009,82.61,81.91,1160628,95304589
20231010,85.39,85.25,1368211,116750101
20231011,84.84,84.29,2838195,240441671
20231012,85.50,83.91,5956035,504306640
20231013,85.18,84.57,1186580,100724020
20231016,86.83,85.74,5083066,439626806
20231017,87.57,86.62,3163110,276244007
20231018,87.12,86.58,2740609,238768232
20231019,90.93,88.55,1149375,103156189
20231020,89.52,87.08,3420044,303267761
20231023,91.14,89.90,4485171,404537087
20231024,89.67,88.53,5247257,465288888
20231025,93.02,89.54,1712537,154514730
20231026,93.88,92.93,3714410,345262755
20231027,95.90,91.50,3105663,288458686
20231030,93.62,92.68,1244956,115543528
20231031,94.14,92.70,5854726,548585226
20231101,96.41,93.33,3139388,293359764
20231102,94.08,93.75,1868132,175489528
20231103,95.05,92.66,2938360,277675952
20231106,94.21,93.88,5367351,503942275
20231107,92.84,91.38,5870537,538716512
20231108,91.96,90.98,4646619,425844195
20231109,91.56,89.01,1014811,91772429
20231110,91.70,88.79,3755839,336149604
20231113,89.28,88.07,1297201,115234721
20231114,88.52,87.82,3809652,336410262
20231115,89.25,87.80,1340723,118846484
20231116,91.29,88.09,3737933,335888712
20231117,91.13,87.83,5122075,460492291
20231120,92.22,90.38,3693991,337067067
20231121,93.19,91.29,5014143,462931800
20231122,92.89,91.64,5029584,467122041
20231123,92.94,91.19,4186422,388068085
20231124,94.36,92.42,4247679,398136345
20231127,93.58,91.40,3698336,343053886
20231128,93.80,91.65,5187337,477112170
20231129,91.18,90.19,1499133,135916736
20231130,89.09,88.67,2910664,258709831
20231201,88.26,88.19,1062121,93740326
20231204,88.29,87.85,4963916,436701677
20231205,86.56,85.28,1953475,168428521
20231206,87.12,85.21,5788041,494822119
20231207,84.34,82.57,3989337,332448800
20231208,82.41,81.95,2400327,197143731
20231211,83.87,81.53,4062758,340424287
20231212,86.70,84.03,5962397,507267724
20231213,84.61,83.38,3710647,311935929
20231214,82.88,80.25,2196868,179881114
20231215,83.00,81.39,5150164,421458082
20231218,85.66,84.38,3395473,286668684
20231219,86.91,84.32,5834371,495447097
